
Mann;8;2;2;[u'the', u'Priya', u'Dev', u'6', u'Valentine', u'Raj', u'day', u'Anita'];[u'Dev', u'Raj'];[u'Priya', u'Anita'];1;1

Mast;0;0;0;[];[];[];1;0

Mother;2;1;1;[u'Asha', u'Jiya'];[u'Jiya'];[u'Asha'];1;1

Naukar Ki Kameez;0;0;0;[];[];[];0;0
Nyaydaata;0;0;0;[];[];[];1;0

Phir Kabhi;0;0;0;[];[];[];1;0

Phool Aur Aag;0;0;0;[];[];[];1;1

Putlibai;0;0;0;[];[];[];1;0

Pyaar Koi Khel Nahin;4;3;1;[u'Sunil', u'Ashok', u'Anand', u'Nisha'];[u'Sunil', u'Ashok', u'Anand'];[u'Nisha'];1;1

Pyaar Mein Kabhi Kabhi;5;1;0;[u'Sids', u'Ronnie', u'Khushi', u'Kushi', u'each'];[u'Ronnie'];[];1;1

Rajaji;0;0;0;[];[];[];1;0

Safari;0;0;0;[];[];[];1;0

Samar;1;0;0;[u'Nathu'];[];[];0;0
Sangharsh;0;0;0;[];[];[];1;1

Sanyasi Mera Naam;0;0;0;[];[];[];1;1

Sautela;0;0;0;[];[];[];1;0

Shera;5;2;2;[u'Shivani', u'Jai', u'VCR', u'Shera', u'Jyoti'];[u'Jai', u'Shera'];[u'Shivani', u'Jyoti'];1;0

Shool;14;11;0;[u'Tiwari', u'Yadav', u'Hussain', u'Bachchu', u'Laljee', u'Sudhir', u'India', u'Bachhu', u'Sub-inspector', u'Inspector', u'Singh', u'Lallan', u'so', u'Motihari'];[u'Tiwari', u'Yadav', u'Hussain', u'Bachchu', u'Laljee', u'Sudhir', u'Bachhu', u'Sub-inspector', u'Inspector', u'Singh', u'Lallan'];[];1;1

Silsila Hai Pyar Ka;0;0;0;[];[];[];1;1

Sirf Tum;7;4;2;[u'Neha', u'Nirmal', u'Aarti', u'Do-gooder', u'brother-in-law', u'Prem', u'Deepak'];[u'Do-gooder', u'brother-in-law', u'Prem', u'Deepak'];[u'Neha', u'Aarti'];1;1

Sooryavansham;14;6;5;[u'humble', u'a', u'A', u'Kevada', u'curious', u'Gauri', u'Thakur', u'Sharda', u'compassionate', u'Heera', u'Bharatpur', u'Dharmendra', u'persistent', u'Radha'];[u'humble', u'A', u'Kevada', u'Thakur', u'Heera', u'Dharmendra'];[u'a', u'Gauri', u'Sharda', u'persistent', u'Radha'];1;0

Taal;0;0;0;[];[];[];1;1

Thakshak;4;3;0;[u'Suman', u'Ishaan', u'Nahar', u'Sunny'];[u'Suman', u'Ishaan', u'Nahar'];[];1;1

Trishakti;8;6;0;[u'Raja', u'A', u'grateful', u'Hasan', u'Rajeshwar', u'Mahesh', u'Hamid', u'Bajrang'];[u'Raja', u'grateful', u'Hasan', u'Rajeshwar', u'Mahesh', u'Hamid'];[];0;0
Vaastav: The Reality;0;0;0;[];[];[];0;0
Yeh Hai Mumbai Meri Jaan;5;4;1;[u'Malhotra', u'Jasmine', u'Mr.', u'Raju', u'Saif'];[u'Malhotra', u'Mr.', u'Raju', u'Saif'];[u'Jasmine'];1;0

Zulmi;4;3;0;[u'rape', u'Nihal', u'Balraj', u'Raj'];[u'rape', u'Balraj', u'Raj'];[];1;1

Aaghaaz;6;2;3;[u'Pushpa', u'Sudha', u'Johnny', u'Masterji', u'Laxman', u'Govind'];[u'Johnny', u'Govind'];[u'Pushpa', u'Sudha', u'Laxman'];1;0

Aaj Ka Ravan;3;1;0;[u'A', u'Raakhee', u'Shanti'];[u'A'];[];1;0

Anjaane;0;0;0;[];[];[];0;0
Apradhi Kaun;0;0;0;[];[];[];1;1

Astitva;9;3;4;[u'Revati', u'Dr.', u'Sudha', u'Shrikant', u'Aniket', u'Ravi', u'Meghna', u'Aditi', u'Malhar'];[u'Dr.', u'Aniket', u'Ravi'];[u'Revati', u'Sudha', u'Meghna', u'Aditi'];1;1

Baaghi;4;3;0;[u'Surya', u'Professor', u'Raja', u'Vidyashankar'];[u'Surya', u'Professor', u'Raja'];[];1;1

Badal;6;5;1;[u'Jaisingh', u'Rana', u'Singh', u'Rani', u'Ranjeet', u'Badal'];[u'Jaisingh', u'Rana', u'Singh', u'Ranjeet', u'Badal'];[u'Rani'];1;1

Bawandar;9;2;3;[u'Sanwari', u'Ravi', u'Bhanwari', u'Amy', u'Sohan', u'Dhabri', u'Rajasthan', u'Shobha', u'India'];[u'Ravi', u'Sohan'];[u'Bhanwari', u'Amy', u'Shobha'];1;1

Beti No.1;6;2;2;[u'the', u'Priya', u'Laxman', u'Bharat', u'Mullu', u'Durga'];[u'Laxman', u'Bharat'];[u'Priya', u'Durga'];1;1

Bhai Thakur;0;0;0;[];[];[];0;0
Bichhoo;0;0;0;[];[];[];1;1

Billa No. 786;2;2;0;[u'Mohan', u'Mithun'];[u'Mohan', u'Mithun'];[];1;1

Bulandi;0;0;0;[];[];[];1;1

Chal Mere Bhai;3;1;2;[u'Vicky', u'Sapna', u'Prem'];[u'Prem'];[u'Vicky', u'Sapna'];1;1

Cover Story;2;1;1;[u'Jasmine', u'Chandrashekar'];[u'Chandrashekar'];[u'Jasmine'];1;1

Deewane;8;3;2;[u'Lehkraj', u'Lekhraj', u'Arun', u'Commissioner', u'Sapna', u'Vishals', u'Pooja', u'Vishal'];[u'Arun', u'Commissioner', u'Vishal'];[u'Sapna', u'Pooja'];1;1

Dhaai Akshar Prem Ke;9;2;3;[u'distressed', u'Yogi', u'Vicky', u'Singhal', u'Sahiba', u'Karan', u'Rai', u'Nisha', u'pregnant'];[u'Yogi', u'Singhal'];[u'Vicky', u'Nisha', u'pregnant'];1;0

Dhadkan;0;0;0;[];[];[];1;1

Dil Pe Mat Le Yaar;2;2;0;[u'Kamya', u'Ram'];[u'Kamya', u'Ram'];[];0;0
Dr. Babasaheb Ambedkar;0;0;0;[];[];[];1;0

Dulhan Hum Le Jayenge;5;1;2;[u'Raja', u'Uncle', u'Europe', u'Sapna', u'Mary'];[u'Raja'];[u'Sapna', u'Mary'];0;0
Fiza;3;0;1;[u'Nishatbi', u'Amaan', u'Fiza'];[];[u'Nishatbi'];1;1

Gaja Gamini;5;2;1;[u'Gaja', u'Leonardo', u'Art', u'Science', u'Shakuntala'];[u'Gaja', u'Leonardo'];[u'Shakuntala'];1;1

Gang;0;0;0;[];[];[];1;1

Ghaath;0;0;0;[];[];[];0;0
Hadh Kar Di Aapne;0;0;0;[];[];[];1;1

Hamara Dil Aapke Paas Hai;5;3;2;[u'Bhavani', u'Avinash', u'Choudhry', u'Babloo', u'Preeti'];[u'Avinash', u'Choudhry', u'Babloo'];[u'Bhavani', u'Preeti'];1;1

Har Dil Jo Pyar Karega;4;1;1;[u'Raj', u'Pooja', u'Jahnvi', u'Romi'];[u'Raj'];[u'Pooja'];1;1

Hari-Bhari;2;0;1;[u'a', u'Gazala'];[];[u'a'];0;0
Shyam Benegal;0;0;0;[];[];[];1;0

Hey Ram;29;10;3;[u'Delhi', u'Gandhi', u'Vedha', u'Amjad', u'Mr.', u'dethroned', u'Pakistan', u'Saket', u'his', u'Mahatma', u'Hindu', u'Nair', u'Abhyankar', u'pregnant', u'Madras', u'Muslims', u'Calcutta', u'Yegham', u'Nathuram', u'Mythili', u'Hindus', u'Chandni', u'paranoid', u'India', u'Aparna', u'the', u'Godse', u'present', u'Ram'];[u'Amjad', u'Mr.', u'dethroned', u'Saket', u'his', u'Abhyankar', u'Nathuram', u'paranoid', u'Godse', u'Ram'];[u'Gandhi', u'pregnant', u'Aparna'];1;1

Hum To Mohabbat Karega;12;8;2;[u'Mafia', u'Rohit', u'Geeta', u'Mr', u'Mr.', u'Ketu', u'Vishali', u'Raju', u'Vikram', u'Police', u'Gul', u'Hassan'];[u'Rohit', u'Mr', u'Mr.', u'Raju', u'Vikram', u'Police', u'Gul', u'Hassan'];[u'Geeta', u'Vishali'];1;0

Jallad No. 1;0;0;0;[];[];[];0;0
Jis Desh Mein Ganga Rehta Hain;3;2;0;[u'Avinash', u'Ganga', u'Saawni'];[u'Avinash', u'Ganga'];[];1;0

Joru Ka Ghulam;0;0;0;[];[];[];1;1

Josh;7;3;0;[u'the', u'Rahul', u'Max', u'Shirley', u'Goa', u'Vasco', u'Prakash'];[u'Rahul', u'Max', u'Prakash'];[];1;0

Jungle;5;4;1;[u'Siddharth', u'Sidhu', u'Anu', u'Dorai', u'Durga'];[u'Siddharth', u'Sidhu', u'Dorai', u'Durga'];[u'Anu'];1;1

Kaho Naa... Pyaar Hai;9;8;1;[u'Malik', u'Rohit', u'Neeta', u'Mr.', u'Amit', u'fire', u'Raj', u'Saxena', u'Sonia'];[u'Malik', u'Rohit', u'Neeta', u'Mr.', u'Amit', u'fire', u'Raj', u'Saxena'];[u'Sonia'];1;1

Karobaar: The Business of Love;4;3;1;[u'Amar', u'Seema', u'Rajiv', u'Wealthy'];[u'Amar', u'Rajiv', u'Wealthy'];[u'Seema'];0;0
Khauff;2;0;2;[u'Vicky', u'Neha'];[];[u'Vicky', u'Neha'];1;1

Khiladi 420;9;5;2;[u'the', u'That', u'Rahul', u'Shyam', u'Dev', u'her', u'Anand', u'Ritu', u'scared'];[u'Rahul', u'Shyam', u'Dev', u'her', u'Anand'];[u'Ritu', u'scared'];1;1

Krodh;3;0;1;[u'Seema', u'Short-tempered', u'Karan'];[];[u'Seema'];0;0
Kunwara;3;1;2;[u'Urmila', u'Raju', u'Sharmila'];[u'Raju'];[u'Urmila', u'Sharmila'];1;1

Kurukshetra;9;5;2;[u'``', u'C.M.', u'Kurukshetra', u'Aarti', u'Sambhaji', u'Anjali', u'Iqbal', u'ACP', u'Prithviraj'];[u'C.M.', u'Sambhaji', u'Iqbal', u'ACP', u'Prithviraj'];[u'Aarti', u'Anjali'];1;1

Kya Kehna;3;1;1;[u'Rahul', u'Priya', u'Ajay'];[u'Ajay'];[u'Priya'];1;1

Meri Jung Ka Elaan;0;0;0;[];[];[];1;1

Mission Kashmir;0;0;0;[];[];[];1;0

Mohabbatein;9;3;3;[u'Sanjana', u'Kiran', u'Vicky', u'Narayan', u'Megha', u'Karan', u'Raj', u'Sameer', u'Gurukul'];[u'Narayan', u'Raj', u'Sameer'];[u'Sanjana', u'Vicky', u'Megha'];1;1

Nidaan;0;0;0;[];[];[];1;1

Phir Bhi Dil Hai Hindustani;9;5;0;[u'Pappu', u'Mohan', u'TRP', u'&', u'Ria', u'ACP', u'Choti', u'Ajay', u'Minister'];[u'Pappu', u'Mohan', u'&', u'Ajay', u'Minister'];[];1;0

The Prince of Light;31;8;1;[u'Sita', u'Rama', u'Vibhishana', u'Bharata', u'Surpanakha', u'Rishi', u'Angada', u'The', u'Royal', u'Vishnu', u'Prince', u'Lanka', u'King', u'Shatrughna', u'Lakshmana', u'Ravana', u'Vishvamitra', u'Ayodhya', u'Vali', u'Solar', u'Yajna', u'Queen', u'Jambavan', u'Sugriva', u'Maricha', u'Kaikeyi', u'Hanuman', u'Jatayu', u'Tataka', u'Kingdom', u'Prahastha'];[u'Rama', u'Rishi', u'The', u'Vishnu', u'Prince', u'King', u'Ravana', u'Solar'];[u'Queen'];1;1

Raja Ko Rani Se Pyar Ho Gaya;0;0;0;[];[];[];1;1

Raju Chacha;8;4;1;[u'Shekhar', u'Siddhant', u'Rajit', u'Raj', u'Jadu', u'Rai', u'Raju', u'Anna'];[u'Shekhar', u'Siddhant', u'Raj', u'Raju'];[u'Anna'];1;0

Refugee;0;0;0;[];[];[];1;1

Saanjh;0;0;0;[];[];[];1;1

Shaheed Udham Singh;0;0;0;[];[];[];0;0
Shikari;9;4;2;[u'Suman', u'Zafrani', u'deliberately', u'Rajeshwari', u'Virendra', u'wife', u'Mahendra', u'South', u'Om'];[u'Suman', u'deliberately', u'Virendra', u'Mahendra'];[u'Rajeshwari', u'wife'];1;1

Split Wide Open;0;0;0;[];[];[];1;1

Sultaan;0;0;0;[];[];[];1;0

Tarkieb;5;4;1;[u'Roshni', u'Bishen', u'Inspector', u'Jasraj', u'Patel'];[u'Bishen', u'Inspector', u'Jasraj', u'Patel'];[u'Roshni'];0;0
Tera Jadoo Chal Gayaa;4;3;1;[u'Mr.', u'Raj', u'Kabir', u'Pooja'];[u'Mr.', u'Raj', u'Kabir'];[u'Pooja'];0;0
Abhay;9;4;1;[u'Ooty', u'enraged', u'Vijay', u'Nandu', u'Sharmilee', u'Teju', u'mirroring', u'Jayanthi', u'Santosh'];[u'enraged', u'Vijay', u'Nandu', u'Santosh'];[u'Jayanthi'];0;0
Aamdani Atthani Kharcha Rupaiyaa;2;0;1;[u'Jhumri', u'Meena'];[];[u'Meena'];1;1

Aashiq;10;8;1;[u'Jai', u'Baburao', u'his', u'Mathur', u'Badru', u'Bawander', u'Sapna', u'inspector', u'Chander', u'Pooja'];[u'Jai', u'Baburao', u'his', u'Mathur', u'Bawander', u'inspector', u'Chander', u'Pooja'];[u'Sapna'];1;1

Ajnabee;7;2;3;[u'Neeta', u'Priya', u'Raj', u'Vikram', u'everything', u'Switzerland', u'Sonia'];[u'Raj', u'Vikram'];[u'Neeta', u'Priya', u'Sonia'];1;1

Aks;0;0;0;[];[];[];1;0

Asoka;18;12;1;[u'Kaurwaki', u'Angered', u'Prime', u'Susima', u'Pawan', u'Arya', u'Buddhist', u'Kalinga', u'Ujjaini', u'Emperor', u'Prince', u'Bheema', u'his', u'Devi', u'Kingdom', u'General', u'Asoka', u'Virat'];[u'Angered', u'Prime', u'Susima', u'Pawan', u'Arya', u'Buddhist', u'Emperor', u'Prince', u'his', u'General', u'Asoka', u'Virat'];[u'Devi'];0;0
Bas Itna Sa Khwaab Hai;0;0;0;[];[];[];0;0
Bengal Tiger;0;0;0;[];[];[];1;1

Censor;2;0;0;[u'Vikramjeet', u'Censor'];[];[];0;0
Chandni Bar;0;0;0;[];[];[];1;1

Chhupa Rustam: A Musical Thriller;0;0;0;[];[];[];0;0
Chori Chori Chupke Chupke;6;1;1;[u'the', u'Priya', u'Madhu', u'Raj', u'Madhubala', u'Switzerland'];[u'Raj'];[u'Priya'];1;1

Daman: A Victim of Marital Violence;5;3;1;[u'Saikia', u'Sunil', u'Deepa', u'Sanjay', u'Durga'];[u'Saikia', u'Sunil', u'Sanjay'];[u'Deepa'];1;1

Dattak;2;2;0;[u'Guilt-ridden', u'Sunil'];[u'Guilt-ridden', u'Sunil'];[];0;0
Deewaanapan;3;3;0;[u'Suraj', u'Kiran', u'Ranvir'];[u'Suraj', u'Kiran', u'Ranvir'];[];1;1

Dil Chahta Hai;7;3;3;[u'Shalini', u'Goa', u'Akash', u'Tara', u'Pooja', u'Sid', u'Sameer'];[u'Akash', u'Sid', u'Sameer'];[u'Shalini', u'Tara', u'Pooja'];1;1

Dil Ne Phir Yaad Kiya;0;0;0;[];[];[];0;0
Ehsaas: The Feeling;2;1;0;[u'Antra', u'Ravi'];[u'Ravi'];[];0;0
Ek Rishtaa: The Bond of Love;0;0;0;[];[];[];0;0
Farz;0;0;0;[];[];[];1;1

Gadar: Ek Prem Katha;10;2;3;[u'Muslims', u'the', u'Ashraf', u'Pakistan', u'Sikh', u'Sakina', u'Lahore', u'Jeet', u'Tara', u'India'];[u'Ashraf', u'Sikh'];[u'the', u'Sakina', u'Tara'];0;0
Grahan;0;0;0;[];[];[];0;0

Hadh: Life on the Edge of Death;0;0;0;[];[];[];0;0
Hello Girls;0;0;0;[];[];[];1;1

Hum Ho Gaye Aapke;4;4;0;[u'Mohan', u'Rishi', u'Oberoi', u'Chandni'];[u'Mohan', u'Rishi', u'Oberoi', u'Chandni'];[];1;0

Indian;4;4;0;[u'Rajshekhar', u'Waseem', u'Raj', u'Deol'];[u'Rajshekhar', u'Waseem', u'Raj', u'Deol'];[];1;1

Ittefaq;0;0;0;[];[];[];0;0
Jang Aur Aman;0;0;0;[];[];[];1;1

Jeetenge Hum;0;0;0;[];[];[];0;0
Jodi No.1;6;5;0;[u'Bahadur', u'Veeru', u'Jai', u'Rai', u'Vikram', u'Sir'];[u'Bahadur', u'Veeru', u'Jai', u'Vikram', u'Sir'];[];1;0

Kabhi Khushi Kabhie Gham;12;5;4;[u'Krish', u'Naina', u'Rahul', u'Nandini', u'Yashvardhan', u'Yash', u'Raichand', u'London', u'Anjali', u'whereupon', u'Pooja', u'Rohan'];[u'Krish', u'Rahul', u'Yash', u'whereupon', u'Rohan'];[u'Naina', u'Nandini', u'Anjali', u'Pooja'];1;1

Kasam;0;0;0;[];[];[];0;0

Kasoor;4;3;1;[u'Shekhar', u'Simran', u'Inspector', u'Jimmy'];[u'Shekhar', u'Inspector', u'Jimmy'];[u'Simran'];0;0
Kuch Khatti Kuch Meethi;8;1;4;[u'Devyani', u'Savitri', u'Sweety', u'Ballu', u'Raj', u'stepsister', u'Tina', u'Archana'];[u'Raj'];[u'Savitri', u'stepsister', u'Tina', u'Archana'];1;1

Kyo Kii Main Jhuth Nahin Bolta;1;1;0;[u'Raj'];[u'Raj'];[];1;1

Lagaan: Once Upon a Time in India;9;3;3;[u'the', u'Russell', u'Elizabeth', u'Lakha', u'Gauri', u'Bhuvan', u'Ismail', u'Kachra', u'Deva'];[u'the', u'Lakha', u'Ismail'];[u'Russell', u'Elizabeth', u'Gauri'];0;0
Lajja;11;4;3;[u'Vaidehi', u'Raghu', u'Virendra', u'Janki', u'Lata', u'Maithili', u'Bulwa', u'Raju', u'Ramdulaari', u'Prakash', u'Gajendra'];[u'Raghu', u'Virendra', u'Raju', u'Prakash'];[u'Vaidehi', u'Janki', u'Lata'];1;1

Love Ke Liye Kuchh Bhi Karega;7;6;1;[u'Rahul', u'Harry', u'Chopra', u'Rajiv', u'Sapna', u'fooled', u'Prakash'];[u'Rahul', u'Harry', u'Chopra', u'Rajiv', u'fooled', u'Prakash'];[u'Sapna'];1;1

Maya;2;1;1;[u'Maya', u'Sanjay'];[u'Sanjay'];[u'Maya'];1;1

Mitti;0;0;0;[];[];[];0;0
Moksha: Salvation;0;0;0;[];[];[];0;0
Mujhe Kucch Kehna Hai;2;0;1;[u'Karan', u'Pooja'];[];[u'Pooja'];1;1

Mujhe Meri Biwi Se Bachaao;0;0;0;[];[];[];1;1

Nayak: The Real Hero;8;5;1;[u'Rao', u'Chief', u'Shivaji', u'Bansal', u'Pandurung', u'Chauhan', u'Manjari', u'Bomb'];[u'Rao', u'Chief', u'Shivaji', u'Bansal', u'Chauhan'];[u'Manjari'];0;0
One 2 Ka 4;0;0;0;[];[];[];1;0

Paagalpan;0;0;0;[];[];[];1;1

Pyaar Ishq Aur Mohabbat;0;0;0;[];[];[];1;1

Pyaar Tune Kya Kiya;6;2;1;[u'Jai', u'Geeta', u'Mr.', u'Goa', u'Ria', u'shaken'];[u'Jai', u'Mr.'];[u'Geeta'];1;1

Rehnaa Hai
Terre Dil Mein;0;0;0;[];[];[];1;1

Shirdi Sai Baba;0;0;0;[];[];[];1;1

Style;1;0;0;[u'Bantu'];[];[];1;1

Tera Mera Saath Rahen;4;3;1;[u'Suman', u'Rahul', u'Raj', u'Madhuri'];[u'Suman', u'Rahul', u'Raj'];[u'Madhuri'];1;1

Tum Bin - Love Will Find a Way;10;5;0;[u'Shekhar', u'Amar', u'Bosco', u'Canada-based', u'Pia', u'Inspector', u'Shah', u'Abhi', u'Abhigyan', u'India'];[u'Shekhar', u'Amar', u'Bosco', u'Inspector', u'Abhi'];[];1;1

The Warrior;0;0;0;[];[];[];1;0

Yaadein;0;0;0;[];[];[];1;1

Yeh Raaste Hain Pyaar Ke;0;0;0;[];[];[];1;1

Yeh Teraa Ghar Yeh Meraa Ghar;0;0;0;[];[];[];1;0

Yeh Zindagi Ka Safar;0;0;0;[];[];[];1;1

Zubeidaa;0;0;0;[];[];[];1;1

16 December;8;4;3;[u'Vijay', u'Sonal', u'Khan', u'Swiss', u'Dost', u'Vikram', u'Vir', u'Sheeba'];[u'Vijay', u'Khan', u'Dost', u'Vir'];[u'Sonal', u'Vikram', u'Sheeba'];0;0
23rd March 1931: Shaheed;3;1;0;[u'Rajguru', u'Bhagat', u'India'];[u'Bhagat'];[];0;0
Aap Mujhe Achche Lagne Lage;2;1;1;[u'Rohit', u'Sapna'];[u'Rohit'];[u'Sapna'];1;1

Ab Ke Baras;0;0;0;[];[];[];1;1

Agni Varsha;13;3;1;[u'Yavarki', u'Brahm', u'Vishaka', u'Demon', u'Raibhya', u'Yavakri', u'Nittilai', u'Indra', u'Aravasu', u'Arvasu', u'Parvasu', u'Vishakha', u'Paravasu'];[u'Brahm', u'Demon', u'Indra'];[u'Vishaka'];0;0
Anita and Me;2;0;2;[u'Meena', u'Anita'];[];[u'Meena', u'Anita'];1;1

Akhiyon Se Goli Maare;6;5;0;[u'Kiran', u'Gangster', u'Raj', u'Will', u'Shakti', u'Bhangari'];[u'Gangster', u'Raj', u'Will', u'Shakti', u'Bhangari'];[];1;1

Annarth;12;7;1;[u'The', u'Raghav', u'Bhai', u'Afzal', u'Bandya', u'friend', u'Every', u'Dayal', u'Iqbal', u'Jimmy', u'Preeti', u'Sameer'];[u'Raghav', u'Bhai', u'Afzal', u'Dayal', u'Iqbal', u'Jimmy', u'Sameer'];[u'Preeti'];1;1

Ansh: The Deadly Part;5;5;0;[u'Sukhdev', u'Bhagat', u'Raj', u'Rajnath', u'Police'];[u'Sukhdev', u'Bhagat', u'Raj', u'Rajnath', u'Police'];[];0;0
Awara Paagal Deewana;11;4;1;[u'Yeda', u'Vikrant', u'the', u'New', u'Don', u'Guru', u'Chota', u'Anmol', u'Manilal', u'kidnapped', u'Preeti'];[u'Don', u'Guru', u'Manilal', u'kidnapped'];[u'Preeti'];1;1

Be-Lagaam;0;0;0;[];[];[];1;1

Badhaai Ho Badhaai;3;1;1;[u'Anthony', u'Chaddha', u'Anjali'];[u'Anthony'];[u'Anjali'];1;1

Bollywood Queen;0;0;0;[];[];[];0;0
Bomb the System;0;0;0;[];[];[];0;0
Chalo Ishq Ladaaye;0;0;0;[];[];[];1;1

Chor Machaaye Shor;0;0;0;[];[];[];1;1

Company;10;7;0;[u'Malik', u'a', u'that', u'Koda', u'Hong', u'his', u'Chandu', u'Saeed', u'Sreenivasan', u'Aslam'];[u'Malik', u'Koda', u'Hong', u'his', u'Saeed', u'Sreenivasan', u'Aslam'];[];1;1

Deewangee;4;2;0;[u'Sargam', u'Ashwin', u'Tarang', u'Raj'];[u'Ashwin', u'Raj'];[];0;0
Desh Devi;0;0;0;[];[];[];0;0
Devdas;0;0;0;[];[];[];1;1

Dil Hai Tumhaara;6;2;2;[u'Nimmi', u'Dev', u'Samir', u'Shalu', u'Shekar', u'Sarita'];[u'Dev', u'Samir'];[u'Nimmi', u'Sarita'];1;1

Dil Vil Pyar Vyar;7;3;2;[u'Hrithik', u'Gauri', u'Dev', u'Rachna', u'Raksha', u'Jojo', u'Gaurav'];[u'Hrithik', u'Dev', u'Gaurav'];[u'Gauri', u'Rachna'];1;1

Ek Chotisi Love Story;2;1;1;[u'Manisha', u'Aditya'];[u'Aditya'];[u'Manisha'];0;0

Encounter: The Killing;0;0;0;[];[];[];0;0
Filhaal;0;0;0;[];[];[];1;0

Ghaav: The Wound;0;0;0;[];[];[];0;0
Haan Maine Bhi Pyaar Kiya;0;0;0;[];[];[];0;0
Hathyar;9;5;2;[u'vengeful', u'DCP', u'Rohit', u'Sonu', u'Gauri', u'Raghunath', u'Pakya', u'Munna', u'Shanti'];[u'DCP', u'Rohit', u'Sonu', u'Raghunath', u'Munna'];[u'vengeful', u'Gauri'];1;1

Hum Kisise Kum Nahin;7;6;1;[u'Raja', u'Komal', u'Rastogi', u'Dr.', u'Munna', u'fools', u'Pillai'];[u'Raja', u'Rastogi', u'Dr.', u'Munna', u'fools', u'Pillai'];[u'Komal'];1;1

Hum Pyar Tumhi Se Kar Baithe;0;0;0;[];[];[];0;0
Hum Tumhare Hain Sanam;8;5;3;[u'Suman', u'Suraj', u'Laxmi', u'Dev', u'Prashant', u'Nita', u'Radha', u'Gopal'];[u'Suman', u'Suraj', u'Dev', u'Prashant', u'Gopal'];[u'Laxmi', u'Nita', u'Radha'];1;1

Humraaz;4;1;2;[u'Priya', u'Karan', u'Raj', u'an'];[u'Raj'];[u'Priya', u'an'];1;1

Jaani Dushman:
Ek Anokhi Kahani;8;7;1;[u'Vijay', u'Kapil', u'Vivek', u'Atul', u'Divya', u'Karan', u'Rajesh', u'Prem'];[u'Vijay', u'Kapil', u'Vivek', u'Atul', u'Karan', u'Rajesh', u'Prem'];[u'Divya'];0;0
Jeena Sirf Merre Liye;5;0;2;[u'Seema', u'Karan', u'Puja', u'Pinky', u'Jeena'];[];[u'Seema', u'Pinky'];1;1

Kaante;8;5;0;[u'the', u'Marc', u'Major', u'Bali', u'Mak', u'Ajju', u'Police', u'Andy'];[u'the', u'Marc', u'Mak', u'Police', u'Andy'];[];1;0

Kabhie Tum Kabhie Hum;0;0;0;[];[];[];0;0
Karz: The Burden of Truth;0;0;0;[];[];[];0;0
Kehtaa Hai Dil Baar Baar;6;4;2;[u'Roger', u'Namrata', u'Ranchhod', u'overprotective', u'Ritu', u'Patel'];[u'Roger', u'Ranchhod', u'overprotective', u'Patel'];[u'Namrata', u'Ritu'];1;1

Kitne Door Kitne Paas;0;0;0;[];[];[];1;1

Koi Mere Dil Se Poochhe;0;0;0;[];[];[];0;0
Kuch Tum Kaho Kuch Hum Kahein;9;5;1;[u'Vishnupratap', u'the', u'Vishnu', u'that', u'Virendra', u'Indra', u'Rudra', u'Abhay', u'Mangala'];[u'Vishnupratap', u'Vishnu', u'Virendra', u'Indra', u'Abhay'];[u'Mangala'];1;1

Kya Yehi Pyaar Hai;7;4;2;[u'Distraught', u'Rahul', u'Dr.', u'Kamlakar', u'Sandhya', u'Neha', u'Raj'];[u'Distraught', u'Rahul', u'Dr.', u'Raj'];[u'Sandhya', u'Neha'];1;0

Kyaa Dil Ne Kahaa;2;1;1;[u'Rahul', u'Esha'];[u'Rahul'];[u'Esha'];0;0
Lal Salaam;0;0;0;[];[];[];1;0

The Legend of Bhagat Singh;7;4;1;[u'Azad', u'Gandhi', u'Sukhdev', u'fellow', u'Bhagat', u'Shivaram', u'Lala'];[u'Azad', u'Sukhdev', u'Bhagat', u'Shivaram'];[u'Gandhi'];0;0
Maa Tujhhe Salaam;8;2;0;[u'Knife', u'Major', u'Entire', u'Albaksh', u'Zhonabad', u'Scene', u'Terrorist', u'Lala'];[u'Major', u'Scene'];[];1;0

Maine Dil Tujhko Diya;8;4;1;[u'Eid', u'Chhote', u'Bhaijaan', u'Chopra', u'Verma', u'Ramadan', u'Ayesha', u'Ajay'];[u'Chopra', u'Verma', u'Ramadan', u'Ajay'];[u'Ayesha'];1;1

Makdee;4;1;1;[u'Kallu', u'Munni', u'Makdee', u'Chunni'];[u'Kallu'];[u'Munni'];1;1

Maseeha;0;0;0;[];[];[];1;1

Mere Yaar Ki Shaadi Hai;5;2;1;[u'Rohit', u'Anjali', u'Ria', u'Mumbai', u'Sanjay'];[u'Rohit', u'Sanjay'];[u'Anjali'];1;1

Mitr, My Friend;6;2;2;[u'Steve', u'Divya', u'Prithvi', u'South', u'Robbie', u'Lakshmi'];[u'Steve', u'Robbie'];[u'Divya', u'Lakshmi'];0;0
Mujhse Dosti Karoge!;6;2;2;[u'the', u'Raj', u'Pooja', u'Rohan', u'India', u'Tina'];[u'Raj', u'Rohan'];[u'Pooja', u'Tina'];1;1

Mulaqaat;0;0;0;[];[];[];1;1

