MOVIE NAME, CAST, MENTIONS, TOTAL CENTRALITY, COUNT, AVERAGE CENTRALITY
Always Kabhi Kabhi,nandini,9,111.0,66,1.6818181818181819
Always Kabhi Kabhi,aishwarya,7,196.0,76,2.5789473684210527
Gharaonda,chhaya,9,68.0,146,0.4657534246575342
Bbuddah... Hoga Terra Baap,sita,2,31.0,13,2.3846153846153846
Bbuddah... Hoga Terra Baap,tanya,3,854.1666666666666,23,37.13768115942029
Delhi Belly,sonia,14,223.33333333333337,162,1.3786008230452678
Delhi Belly,menaka,8,469.8333333333333,112,4.194940476190476
Murder 2,priya,6,714.5,73,9.787671232876713
Murder 2,reshma,19,1541.5,154,10.00974025974026
Murder 2,nirmala,4,404.5,46,8.793478260869565
Inkaar,sister,5,119.58333333333333,19,6.2938596491228065
Zindagi Na Milegi Dobara,laila,16,473.5,145,3.2655172413793103
Zindagi Na Milegi Dobara,natasha,10,58.0,125,0.464
Singham,dsp,3,0.0,56,0.0
Singham,anjali,1,4.0,3,1.3333333333333333
Singham,megha,4,0.0,67,0.0
Singham,kadam,9,1204.0,122,9.868852459016393
Singham,kavya,4,139.0,35,3.9714285714285715
Khap,madhur,8,680.8999999999999,79,8.61898734177215
Khap,ria,9,0.0,118,0.0
Khap,chaudhary,2,128.33333333333331,31,4.139784946236558
Bubble Gum,jenny,3,63.5,16,3.96875
Aarakshan,deepak,16,343.0,133,2.5789473684210527
Aarakshan,sushant,7,14.0,52,0.2692307692307692
Aarakshan,poorvi,2,10.0,21,0.47619047619047616
Aarakshan,muniya,2,135.5,27,5.018518518518518
Phhir,disha,12,1889.0000000000005,180,10.494444444444447
Phhir,sia,13,1148.1666666666665,177,6.486817325800375
Kalabaaz,sapru,2,66.0,20,3.3
Kalabaaz,radha,6,78.0,51,1.5294117647058822
Shabri,shabri,13,3417.6547619047615,197,17.348501329465794
Yeh Dooriyan,simmi,7,40.0,54,0.7407407407407407
Bodyguard,mother,3,321.8333333333333,46,6.996376811594202
Bodyguard,divya,50,2953.8333333333335,357,8.27404295051354
Bodyguard,girl,1,0.0,14,0.0
Bodyguard,chhaya,8,367.6666666666667,82,4.483739837398375
Bodyguard,maya,20,785.5,181,4.3397790055248615
Kasum Khoon Ki,woman,1,208.66666666666663,31,6.731182795698923
Kasum Khoon Ki,sister,3,45.0,49,0.9183673469387755
That Girl in Yellow Boots,ruth,27,2101.6000000000004,187,11.238502673796793
That Girl in Yellow Boots,woman,1,170.0,11,15.454545454545455
Mere Brother Ki Dulhan,piyali,7,178.0,45,3.9555555555555557
Mere Brother Ki Dulhan,dimple,13,258.0,139,1.856115107913669
Khoon Pasina,mother,2,35.0,19,1.8421052631578947
Speedy Singhs,melissa,2,0.0,21,0.0
Speedy Singhs,sister,1,22.0,7,3.142857142857143
Force,woman,0,16.0,5,3.2
Force,atul,0,224.0,82,2.731707317073171
Force,swati,0,501.6666666666667,66,7.601010101010101
Force,maya,0,316.16666666666663,150,2.1077777777777773
Kitaab,mother,5,79.16666666666666,37,2.1396396396396393
Kitaab,woman,2,198.0,32,6.1875
Kitaab,sister,4,265.53333333333336,56,4.741666666666667
Kotwal Saab,mother,4,222.08333333333331,35,6.345238095238095
Kotwal Saab,aparna,2,0.0,28,0.0
Kotwal Saab,prabha,23,435.83333333333337,212,2.0558176100628933
Rascals,khushi,10,276.0,90,3.066666666666667
Love Breakups Zindagi,naina,4,14.0,36,0.3888888888888889
Love Breakups Zindagi,gayatri,1,0.0,12,0.0
Love Breakups Zindagi,sheila,2,0.0,39,0.0
Love Breakups Zindagi,ritu,1,0.0,7,0.0
Mujhse Fraaandship Karoge,malvika,21,924.3333333333334,142,6.509389671361503
Mujhse Fraaandship Karoge,girl,0,0.0,0,0.0
Mujhse Fraaandship Karoge,preity,12,604.5,112,5.397321428571429
My Friend Pinto,michael,53,1126.6666666666665,563,2.0011841326228534
My Friend Pinto,mother,3,121.66666666666669,38,3.2017543859649127
My Friend Pinto,reshma,12,451.8333333333333,66,6.845959595959596
My Friend Pinto,maggie,33,2157.2333333333336,234,9.21894586894587
My Friend Pinto,suhani,10,563.5,108,5.217592592592593
Aazaan,sofiya,2,0.0,6,0.0
Mukti,seema,7,188.0,66,2.8484848484848486
Ra.One,sonia,4,187.0,71,2.6338028169014085
Ra.One,mother,1,66.0,18,3.6666666666666665
Ra.One,jenny,3,152.66666666666669,67,2.2786069651741294
Tell Me O Kkhuda,tanya,22,1955.3333333333333,178,10.98501872659176
Tell Me O Kkhuda,daughter,4,565.0,58,9.741379310344827
Damadamm!,sanjana,7,25.0,46,0.5434782608695652
Damadamm!,shikha,17,212.75,131,1.6240458015267176
Damadamm!,girl,1,105.0,16,6.5625
Damadamm!,sister,1,24.0,8,3.0
Loot,sharmili,1,129.0,16,8.0625
Miley Naa Miley Hum,kamiah,1,21.0,8,2.625
Miley Naa Miley Hum,shalini,5,76.0,39,1.9487179487179487
Rockstar,heer,24,686.0000000000001,251,2.7330677290836656
Rockstar,girl,1,42.0,7,6.0
Rockstar,sister,1,409.0,23,17.782608695652176
Paheli,lachchi,11,250.83333333333334,153,1.6394335511982572
Paheli,puppet,0,0.0,0,0.0
Paheli,gajrobai,7,773.8333333333334,45,17.196296296296296
Palkon Ki Chhaon Mein,mother,7,177.29999999999998,71,2.497183098591549
Palkon Ki Chhaon Mein,woman,2,353.0,38,9.289473684210526
Palkon Ki Chhaon Mein,mohini,39,1066.5,234,4.5576923076923075
Desi Boyz,radhika,12,870.0,84,10.357142857142858
Desi Boyz,tanya,3,5.0,25,0.2
Desi Boyz,sharma,1,258.3333333333333,21,12.3015873015873
The Dirty Picture,naila,26,278.0,197,1.4111675126903553
The Dirty Picture,silk,18,377.1666666666667,266,1.417919799498747
The Dirty Picture,actress,1,45.0,6,7.5
The Dirty Picture,reshma,11,221.0,82,2.6951219512195124
Ladies vs Ricky Bahl,chaddha,3,1305.6666666666665,26,50.217948717948715
Ladies vs Ricky Bahl,ishika,7,73.0,88,0.8295454545454546
Ladies vs Ricky Bahl,saira,4,0.0,44,0.0
Ladies vs Ricky Bahl,raina,4,1.5,58,0.02586206896551724
Ladies vs Ricky Bahl,girl,1,276.0,19,14.526315789473685
Ladies vs Ricky Bahl,dimple,17,1189.666666666667,229,5.195050946142651
Jo Hum Chahein,neha,22,712.2,174,4.093103448275862
Jo Hum Chahein,kapoor,1,167.79999999999998,28,5.992857142857142
Jo Hum Chahein,amrita,14,3690.6666666666665,126,29.29100529100529
Priyatama,dolly,7,86.5,61,1.4180327868852458
Safed Haathi,aunt,9,313.5,105,2.9857142857142858
Safed Haathi,rani,6,228.0,45,5.066666666666666
Saheb Bahadur,murari,3,138.0,66,2.090909090909091
Shankar Hussain,kusum,2,0.0,6,0.0
Shankar Hussain,girl,4,468.16666666666663,41,11.41869918699187
Dulha Mil Gaya,samarpreet,19,841.0,102,8.245098039215685
Dulha Mil Gaya,shimmer,8,170.0,90,1.8888888888888888
Pyaar Impossible!,alisha,30,776.6666666666667,239,3.2496513249651326
Pyaar Impossible!,tanya,22,1731.9999999999998,154,11.246753246753245
Pyaar Impossible!,abhay,40,1605.5714285714287,360,4.4599206349206355
Pyaar Impossible!,girl,2,81.0,27,3.0
Pyaar Impossible!,daughter,2,343.5666666666666,55,6.246666666666665
Chance Pe Dance,tina,21,356.0,111,3.2072072072072073
Chance Pe Dance,sharma,1,28.0,11,2.5454545454545454
Veer,yashodhara,3,254.61666666666673,55,4.629393939393941
Veer,lady,2,0.0,28,0.0
Veer,fraser,4,936.9999999999998,60,15.616666666666664
Ishqiya,verma,14,552.0,141,3.9148936170212765
Ishqiya,krishna,15,771.9999999999999,157,4.917197452229298
Tyaag,mother,4,383.5833333333333,45,8.524074074074074
Tyaag,sunita,4,1860.0952380952383,528,3.5229076479076484
Tyaag,sunit,4,227.0,43,5.27906976744186
Tyaag,daughter,2,57.0,19,3.0
My Name Is Khan,woman,1,178.5,13,13.73076923076923
My Name Is Khan,mandira,6,255.0,75,3.4
My Name Is Khan,zakir,6,769.0,119,6.46218487394958
My Name Is Khan,radha,1,20.0,8,2.5
Yehi Hai Zindagi,kamla,2,17.0,12,1.4166666666666667
Sukhmani,girl,0,525.6666666666666,35,15.019047619047617
Sukhmani,daughter,0,64.73333333333333,12,5.394444444444445
Click,mother,1,62.0,18,3.4444444444444446
Click,sonia,27,605.797619047619,321,1.8872199970330812
Click,aarti,17,1084.5,195,5.561538461538461
Click,girl,2,105.0,16,6.5625
Toh Baat Pakki!,rajeshwari,13,30.0,73,0.410958904109589
Toh Baat Pakki!,woman,1,106.5,11,9.681818181818182
Toh Baat Pakki!,nisha,6,196.16666666666669,36,5.449074074074074
Karthik Calling Karthik,shonali,11,691.0,90,7.677777777777778
Atithi Tum Kab Jaoge?,woman,0,0.0,0,0.0
Atithi Tum Kab Jaoge?,mun,0,0.0,0,0.0
Atithi Tum Kab Jaoge?,girl,0,0.0,0,0.0
Atithi Tum Kab Jaoge?,mother,0,0.0,0,0.0
Road Movie,woman,1,6.333333333333334,4,1.5833333333333335
Arvind Desai Ki Ajeeb Dastaan,alice,3,241.66666666666666,26,9.294871794871794
Rokkk,mother,1,37.666666666666664,9,4.185185185185185
Rokkk,ranvir,8,249.0,76,3.276315789473684
Rokkk,pooja,7,1929.8333333333335,67,28.80348258706468
Rokkk,ahana,15,160.0,97,1.6494845360824741
Rokkk,anushka,15,171.0,111,1.5405405405405406
Thanks Maa,mother,4,210.0,41,5.121951219512195
Azaad,seema,1,447.83333333333337,21,21.325396825396826
Na Ghar Ke Na Ghaat Ke,devki,20,1140.5666666666666,120,9.504722222222222
Badalte Rishtey,mother,4,23.0,14,1.6428571428571428
Badalte Rishtey,savitri,48,665.3333333333333,359,1.853296193129062
Right Yaaa Wrong,radhika,1,73.0,15,4.866666666666666
Shaapit,mother,2,26.0,19,1.368421052631579
Shaapit,girl,5,71.5,39,1.8333333333333333
Hum Tum Aur Ghost,carol,2,8.0,6,1.3333333333333333
Hum Tum Aur Ghost,woman,1,12.0,5,2.4
Hum Tum Aur Ghost,sinha,1,0.0,8,0.0
Hum Tum Aur Ghost,gehna,6,92.0,42,2.1904761904761907
Mittal v/s Mittal,mother,2,57.33333333333333,23,2.4927536231884058
Mittal v/s Mittal,mitali,13,324.0,104,3.1153846153846154
Mittal v/s Mittal,karan,14,382.0,125,3.056
Mittal v/s Mittal,daughter,1,61.5,15,4.1
Prem Kaa Game,twinkle,1,0.0,13,0.0
Prem Kaa Game,girl,1,461.5,29,15.913793103448276
Prem Kaa Game,daughter,2,601.3333333333333,47,12.79432624113475
Well Done Abba,sakina,2,13.0,22,0.5909090909090909
Well Done Abba,muskaan,18,1646.0,202,8.148514851485148
Damaad,renu,3,69.0,16,4.3125
Pankh,baby,3,0.0,34,0.0
Pankh,girl,3,8.0,27,0.2962962962962963
Sadiyaan,mother,1,205.50000000000003,22,9.340909090909092
Sadiyaan,ishaan,11,528.3333333333333,94,5.620567375886524
Sadiyaan,benazir,1,0.0,17,0.0
Sadiyaan,chandni,3,61.0,27,2.259259259259259
Sadiyaan,amrit,15,2125.666666666667,122,17.423497267759565
Des Pardes,daughter,1,36.0,8,4.5
Prince - It's Showtime,priya,4,41.666666666666664,41,1.0162601626016259
Prince - It's Showtime,serena,3,77.5,23,3.369565217391304
Prince - It's Showtime,girl,2,163.5,24,6.8125
Prince - It's Showtime,maya,11,344.0,150,2.2933333333333334
Dillagi,phoolrenu,0,547.0,78,7.012820512820513
The Japanese Wife,miyage,7,515.8333333333334,95,5.429824561403509
The Japanese Wife,sandhya,4,8.0,18,0.4444444444444444
Phoonk 2,madhu,12,271.0,98,2.7653061224489797
Phoonk 2,arushi,2,0.0,37,0.0
Phoonk 2,arati,6,187.66666666666666,58,3.235632183908046
Don,dsp,4,112.49999999999999,42,2.6785714285714284
Don,roma,9,534.0,129,4.1395348837209305
Don,kamini,4,51.0,65,0.7846153846153846
Don,ramesh,4,35.0,17,2.0588235294117645
Don,d'silva,0,2087.583333333333,251,8.317065073041167
Apartment,preeti,15,116.0,103,1.1262135922330097
Apartment,neha,4,65.0,67,0.9701492537313433
Apartment,girl,1,51.0,7,7.285714285714286
Gaman,mother,1,24.0,6,4.0
Housefull,devika,11,293.16666666666663,74,3.961711711711711
Housefull,sandy,23,808.5,218,3.708715596330275
Housefull,hetal,15,194.0,142,1.3661971830985915
Housefull,sister,2,109.0,19,5.7368421052631575
Ganga Ki Saugandh,mother,2,22.166666666666668,23,0.963768115942029
Ganga Ki Saugandh,woman,1,69.0,10,6.9
Badmaash Company,bulbul,7,190.66666666666663,124,1.5376344086021503
Ghar,aarti,4,86.0,41,2.097560975609756
It's a Wonderful Afterlife,roopi,3,0.0,41,0.0
It's a Wonderful Afterlife,sethi,5,121.66666666666669,85,1.431372549019608
It's a Wonderful Afterlife,mrs,16,0.0,110,0.0
Bumm Bumm Bole,girl,5,154.0,41,3.7560975609756095
Kushti,daughter,1,156.5,13,12.038461538461538
Kites,woman,1,448.5,19,23.605263157894736
Kites,daughter,1,352.0,20,17.6
Kites,linda,13,338.5,125,2.708
Karmayogi,mother,3,1375.8452380952378,38,36.20645363408521
Karmayogi,woman,1,121.0,19,6.368421052631579
Karmayogi,durga,14,72.66666666666667,116,0.6264367816091955
Raajneeti,indu,11,36.0,89,0.4044943820224719
Raajneeti,sarah,5,25.0,33,0.7575757575757576
Raajneeti,mother,2,50.0,11,4.545454545454546
Raajneeti,daughter,1,10.0,7,1.4285714285714286
Kasme Vaade,suman,10,1324.2500000000002,104,12.733173076923078
Raavan,ragini,20,171.66666666666666,186,0.9229390681003584
Raavan,beera,55,1414.733333333333,411,3.4421735604217347
Raavan,munda,1,42.0,11,3.8181818181818183
Raavan,sister,2,89.0,17,5.235294117647059
Mr. Singh / Mrs. Mehta,neera,35,342.0,277,1.2346570397111913
Mr. Singh / Mrs. Mehta,woman,2,85.5,14,6.107142857142857
I Hate Luv Storys,simran,19,628.0,146,4.301369863013699
Khoon Ki Pukaar,dr.,0,0.0,0,0.0
Milenge Milenge,priya,26,1340.0,274,4.890510948905109
Milenge Milenge,sunita,6,0.0,46,0.0
Main Tulsi Tere Aangan Ki,woman,1,63.0,6,10.5
Main Tulsi Tere Aangan Ki,pratap,10,107.0,50,2.14
Main Tulsi Tere Aangan Ki,sanjukta,18,552.2666666666667,140,3.9447619047619047
Main Tulsi Tere Aangan Ki,tulsi,3,220.0,57,3.8596491228070176
Tere Bin Laden,zoya,4,696.8333333333334,45,15.485185185185186
Muqaddar Ka Sikander,woman,1,1385.0000000000002,53,26.13207547169812
Muqaddar Ka Sikander,zohra,10,208.0,91,2.2857142857142856
Muqaddar Ka Sikander,kaamna,21,806.3333333333334,166,4.857429718875502
Muqaddar Ka Sikander,the,33,453.5,307,1.477198697068404
Muqaddar Ka Sikander,fatima,7,1961.0000000000002,89,22.03370786516854
Khatta Meetha,anjali,0,1239.0,77,16.09090909090909
Once Upon a Time in Mumbaai,rehana,3,80.0,34,2.3529411764705883
Once Upon a Time in Mumbaai,girl,1,6.0,4,1.5
Aisha,woman,1,175.33333333333334,23,7.6231884057971016
Aisha,pinky,3,288.0,38,7.578947368421052
Aisha,shefali,14,1229.8,147,8.365986394557822
Aisha,aisha,53,3290.0555555555557,415,7.927844712182062
Help,carol,5,392.1666666666665,93,4.2168458781361995
Help,woman,1,49.0,16,3.0625
Help,pia,24,768.1666666666664,297,2.586419753086419
Help,girl,3,465.33333333333337,49,9.496598639455783
Help,dia,12,892.1666666666667,128,6.970052083333334
Peepli Live,nandita,3,55.0,51,1.0784313725490196
Lafangey Parindey,girl,1,75.0,15,5.0
Hello Darling,bhai,1,100.0,14,7.142857142857143
Hello Darling,satvari,6,566.6666666666666,54,10.493827160493826
Hello Darling,hardhik,25,340.66666666666663,163,2.089979550102249
Hello Darling,girl,0,0.0,0,0.0
Hello Darling,mansi,10,633.5,85,7.452941176470588
Life Express,mother,1,183.0,15,12.2
Life Express,mumbai-based,0,0.0,0,0.0
Life Express,gauri,2,50.83333333333333,26,1.9551282051282048
Aashayein,padma,13,179.0,138,1.2971014492753623
Aashayein,girl,1,821.6500000000001,43,19.108139534883723
Aashayein,nafisa,4,0.0,43,0.0
Satyam Shivam Sundaram,roopa,20,740.6666666666667,140,5.290476190476191
We Are Family,mother,2,159.0,30,5.3
We Are Family,arora,1,156.5,16,9.78125
We Are Family,woman,0,0.0,0,0.0
We Are Family,shreya,45,1435.3333333333335,386,3.718480138169258
We Are Family,maya,22,496.00000000000006,294,1.6870748299319729
Tere Pyar Mein,a,14,30.0,89,0.33707865168539325
Dabangg,nirmala,7,150.66666666666669,52,2.897435897435898
Dabangg,girl,2,119.0,16,7.4375
Dabangg,daughter,2,26.0,14,1.8571428571428572
Robot,sana,18,447.0,157,2.8471337579617835
Robot,student,2,151.0,37,4.081081081081081
Trishna,aarti,7,96.0,79,1.2151898734177216
Trishna,vidya,4,173.0,45,3.8444444444444446
Anjaana Anjaani,kiara,38,680.0,236,2.8813559322033897
Khichdi: The Movie,hansa,5,222.5,46,4.836956521739131
Khichdi: The Movie,parminder,2,69.0,41,1.6829268292682926
Khichdi: The Movie,girl,1,40.0,6,6.666666666666667
Trishul,shanti,13,0.0,79,0.0
Trishul,shekhar,6,165.0,41,4.024390243902439
Trishul,sheetal,2,180.66666666666666,17,10.627450980392156
Trishul,kusum,3,210.0,37,5.675675675675675
Trishul,kamini,1,197.0,12,16.416666666666668
Trishul,geeta,5,422.5,51,8.284313725490197
Crook,suhani,0,549.5,104,5.283653846153846
Crook,girl,0,137.5,12,11.458333333333334
Tumhare Liye,kalavati,2,40.0,11,3.6363636363636362
Tumhare Liye,gauri,11,335.33333333333337,102,3.2875816993464055
Do Dooni Chaar,daughter,1,55.0,15,3.6666666666666665
Aakrosh,geeta,0,403.5,67,6.022388059701493
Kajraare,baano,3,43.0,22,1.9545454545454546
Kajraare,woman,2,88.0,25,3.52
Kajraare,nargis,13,124.0,113,1.0973451327433628
Kajraare,singh,1,85.0,16,5.3125
Aangan Ki Kali,bhavana,10,669.5,62,10.798387096774194
Aangan Ki Kali,sunita,10,0.0,84,0.0
Hisss,woman,2,249.33333333333334,35,7.123809523809524
Jhootha Hi Sahi,krutika,1,27.0,10,2.7
Jhootha Hi Sahi,mishka,21,181.5,134,1.3544776119402986
Jhootha Hi Sahi,omar,3,28.0,15,1.8666666666666667
Golmaal 3,woman,1,261.8333333333333,25,10.473333333333333
Golmaal 3,daboo,3,95.0,52,1.8269230769230769
Golmaal 3,geeta,6,15.0,93,0.16129032258064516
Amar Deep,radha,7,466.48333333333335,65,7.176666666666667
Action Replayy,mother,1,296.0,20,14.8
Action Replayy,woman,1,54.0,8,6.75
Action Replayy,mona,9,477.0,50,9.54
Action Replayy,tanya,4,24.0,18,1.3333333333333333
Action Replayy,mala,22,275.0,140,1.9642857142857142
A Flat,preeti,4,152.0,34,4.470588235294118
A Flat,girl,1,219.0,13,16.846153846153847
A Flat,geethika,7,640.0,81,7.901234567901234
Guzaarish,sofia,6,39.0,33,1.1818181818181819
Baton Baton Mein,rosie,14,351.5,129,2.7248062015503876
Baton Baton Mein,nancy,14,517.0,153,3.3790849673202614
Baton Baton Mein,daughter,1,95.0,18,5.277777777777778
Bhayaanak,woman,1,128.0,13,9.846153846153847
Bhayaanak,ranjeeta,16,112.66666666666667,136,0.8284313725490197
Bhayaanak,girl,2,21.0,13,1.6153846153846154
Bin Phere Hum Tere,kiran,2,7.333333333333333,5,1.4666666666666666
Bin Phere Hum Tere,shikha,2,134.5,22,6.113636363636363
Bin Phere Hum Tere,jamuna,21,8463.228571428572,210,40.301088435374155
Break Ke Baad,mother,8,221.86190476190475,88,2.5211580086580088
Break Ke Baad,ayesha,1,49.0,9,5.444444444444445
Break Ke Baad,aaliya,57,889.8333333333333,372,2.3920250896057347
Khuda Kasam,neetu,3,14.0,29,0.4827586206896552
Khelein Hum Jee Jaan Sey,surya,8,0.0,129,0.0
Khelein Hum Jee Jaan Sey,sen,12,1451.5,155,9.364516129032259
Khelein Hum Jee Jaan Sey,pritilata,4,0.0,37,0.0
Cinema Cinema,sridevi,10,83.33333333333334,60,1.388888888888889
Phas Gaye Re Obama,munni,8,291.0,73,3.9863013698630136
Band Baaja Baaraat,shruti,89,7738.833333333334,574,13.482288037166088
Band Baaja Baaraat,kakkar,1,141.0,16,8.8125
Band Baaja Baaraat,girl,1,187.0,14,13.357142857142858
No Problem,sanjana,4,66.5,48,1.3854166666666667
No Problem,kajal,11,161.16666666666669,105,1.534920634920635
Kaalo,shona,6,357.3333333333333,60,5.955555555555555
Kaalo,girl,3,350.6666666666667,45,7.792592592592593
Do Shikaari,sunita,4,128.33333333333331,34,3.774509803921568
Mirch,lavni,8,504.66666666666674,86,5.8682170542635665
Mirch,seema,2,309.8333333333333,17,18.22549019607843
Mirch,anita,6,613.5,91,6.741758241758242
Mirch,manjul,16,57.0,148,0.38513513513513514
Mirch,maya,7,184.0,92,2.0
Mirch,manjula,16,1221.9166666666665,151,8.092163355408388
Mirch,ruchi,2,307.0,32,9.59375
Tees Maar Khan,johri,3,0.0,35,0.0
Tees Maar Khan,anya,3,527.0,57,9.24561403508772
Isi Life Mein,mother,5,994.5023809523808,82,12.128077816492448
Isi Life Mein,rajnandini,33,5574.269047619048,215,25.92683277962348
Ada... A Way of Life,mother,1,43.5,10,4.35
Gol Maal,bhavani,24,317.8333333333333,175,1.8161904761904761
Gol Maal,ratna,3,52.0,19,2.736842105263158
Gol Maal,urmila,11,29.0,40,0.725
The Great Gambler,mala,3,75.85714285714286,31,2.447004608294931
Hamare Tumhare,komal,3,82.33333333333333,17,4.8431372549019605
Chandni Chowk to China,sakhi,3,67.0,17,3.9411764705882355
Chandni Chowk to China,chiang,4,61.0,24,2.5416666666666665
Raaz  The Mystery Continues,nandita,72,2173.0,535,4.0616822429906545
Luck by Chance,actress,4,707.0,48,14.729166666666666
Luck by Chance,nikki,15,1608.2666666666667,138,11.654106280193236
Luck by Chance,sona,13,1008.7333333333332,288,3.502546296296296
Luck by Chance,neena,11,423.0,126,3.357142857142857
Luck by Chance,mishra,1,81.0,12,6.75
Victory,nandini,8,146.5,106,1.3820754716981132
Jaani Dushman,jwala,9,307.5,74,4.155405405405405
The Stoneman Murders,manali,2,20.0,29,0.6896551724137931
Delhi-6,woman,2,0.0,16,0.0
Delhi-6,annapurna,4,37.0,73,0.5068493150684932
Delhi-6,roshan,53,1710.0,509,3.3595284872298623
Delhi-6,bittu,19,1737.0000000000002,163,10.656441717791413
Delhi-6,jalebi,3,275.5,39,7.064102564102564
13B,priya,2,0.0,11,0.0
13B,woman,0,0.0,0,0.0
13B,chitra,5,222.86666666666667,59,3.777401129943503
Jhoota Kahin Ka,khanna,3,243.0,41,5.926829268292683
Jhoota Kahin Ka,woman,2,169.43809523809523,13,13.033699633699634
Dhoondte Reh Jaaoge,actress,2,103.5,34,3.0441176470588234
Dhoondte Reh Jaaoge,neha,6,314.5,63,4.992063492063492
Jurmana,woman,0,0.0,0,0.0
Kaala Patthar,ravi,0,70.0,70,1.0
Little Zizou,liana,2,13.0,7,1.8571428571428572
Little Zizou,khodaiji,5,85.0,58,1.4655172413793103
Gulaal,girl,2,439.0,41,10.707317073170731
Gulaal,sudha,5,407.0,28,14.535714285714286
Gulaal,mother,3,54.38571428571427,38,1.4312030075187967
Aloo Chaat,nikki,4,1793.4119047619045,58,30.92089490968801
Aloo Chaat,girl,4,172.08333333333331,54,3.1867283950617282
Khandan,usha,3,10.0,34,0.29411764705882354
Khandan,savitri,2,87.0,20,4.35
Firaaq,woman,1,429.48333333333323,33,13.01464646464646
Firaaq,muneera,3,164.0,45,3.6444444444444444
Straight,renu,5,186.83333333333331,60,3.1138888888888885
Lok Parlok,savitri,2,122.0,17,7.176470588235294
8 x 10 Tasveer,sheila,6,502.66666666666663,67,7.502487562189054
8 x 10 Tasveer,savitri,3,5.0,22,0.22727272727272727
Mata Velankanni,the,38,119.0,239,0.497907949790795
Mata Velankanni,mother,14,272.0,145,1.8758620689655172
Mata Velankanni,mary,16,568.3238095238095,175,3.2475646258503397
Mata Velankanni,daughter,1,35.8,8,4.475
Sanam Teri Kasam,seema,8,463.0,122,3.7950819672131146
Let's Dance,suhani,1,62.0,13,4.769230769230769
Paying Guests,sweety,6,15.0,50,0.3
Paying Guests,kalpana,3,0.0,40,0.0
New York,mother,1,51.0,7,7.285714285714286
New York,maya,12,1495.1666666666677,183,8.170309653916217
Kambakkht Ishq,simrita,23,653.5,249,2.6244979919678717
Kambakkht Ishq,kamini,16,558.6666666666667,168,3.325396825396826
Jashnn,sara,3,36.66666666666667,74,0.49549549549549554
Jashnn,sister,4,1473.6999999999996,106,13.902830188679241
Luck,ayesha,10,5689.0,107,53.16822429906542
Luck,shortcut,5,986.6666666666667,80,12.333333333333334
Luck,natasha,8,743.1,134,5.545522388059702
Luck,girl,2,202.0,33,6.121212121212121
Luck,sister,1,63.83333333333333,4,15.958333333333332
Love Aaj Kal,mother,2,68.16666666666667,24,2.840277777777778
Love Aaj Kal,vikram,7,79.0,34,2.323529411764706
Love Aaj Kal,meera,14,192.0,105,1.8285714285714285
Love Aaj Kal,jo,4,193.5,40,4.8375
Love Aaj Kal,harleen,11,209.66666666666666,74,2.833333333333333
Teree Sang,maahi,10,115.5,90,1.2833333333333334
Teree Sang,kabir,9,249.0,72,3.4583333333333335
Kaminey,sweety,14,470.0,122,3.8524590163934427
Kaminey,woman,1,23.0,7,3.2857142857142856
Kaminey,bhope,29,2137.5000000000005,239,8.943514644351467
Kaminey,sister,2,500.33333333333337,36,13.898148148148149
Life Partner,anjali,1,1873.3333333333333,36,52.03703703703704
Life Partner,prachi,9,1114.1666666666665,107,10.41277258566978
Life Partner,sanjana,16,1607.833333333333,238,6.755602240896358
Daddy Cool,nancy,1,111.0,16,6.9375
Kisaan,priya,3,0.0,40,0.0
Kisaan,titli,1,2.0,3,0.6666666666666666
Quick Gun Murugun,dolly,4,371.0,52,7.134615384615385
Quick Gun Murugun,mango,7,141.0,51,2.764705882352941
Yeh Mera India,sarika,5,94.0,61,1.540983606557377
Yeh Mera India,woman,1,271.8333333333333,28,9.708333333333332
Yeh Mera India,seema,6,696.0,50,13.92
Yeh Mera India,perizaad,3,0.0,28,0.0
Yeh Mera India,girl,2,122.0,22,5.545454545454546
Three  Love Lies and Betrayal,tanya,4,91.51666666666667,42,2.1789682539682538
Aagey Se Right,mother,1,55.83333333333333,16,3.489583333333333
Aagey Se Right,soniya,2,75.0,14,5.357142857142857
Aagey Se Right,daughter,1,81.83333333333333,9,9.092592592592592
Aagey Se Right,bhatt,1,20.0,6,3.3333333333333335
Aagey Se Right,pearl,4,99.33333333333333,24,4.138888888888888
Chintu Ji,woman,0,0.0,0,0.0
Fox,urvashi,6,42.0,77,0.5454545454545454
Fox,sophie,4,234.33333333333334,49,4.782312925170068
Phir Kabhi,divya,4,133.0,57,2.3333333333333335
Dil Bole Hadippa!,mother,4,68.66666666666667,33,2.080808080808081
Dil Bole Hadippa!,woman,3,382.8333333333333,45,8.507407407407406
Dil Bole Hadippa!,veera,17,150.33333333333331,212,0.7091194968553458
Dil Bole Hadippa!,vicky,4,0.0,71,0.0
Wanted,jhanvi,10,413.16666666666663,64,6.455729166666666
Wanted,daughter,2,57.83333333333333,24,2.409722222222222
What's Your Raashee?,mother,1,100.0,15,6.666666666666667
What's Your Raashee?,sanjana,32,226.0,169,1.3372781065088757
Do Knot Disturb,mother,2,71.0,16,4.4375
Do Knot Disturb,kiran,19,1276.1666666666667,180,7.089814814814815
Do Knot Disturb,govardhan,26,347.5,187,1.858288770053476
Do Knot Disturb,mala,1,30.0,7,4.285714285714286
Do Knot Disturb,dolly,30,1774.5,206,8.614077669902912
