MOVIE NAME, CAST, MENTIONS, TOTAL CENTRALITY, COUNT, AVERAGE CENTRALITY
Agni Sakshi,father,3,56.666666666666664,41,1.3821138211382114
Agni Sakshi,man,2,168.0,24,7.0
Agni Sakshi,vishwanath,32,378.8333333333333,183,2.070127504553734
Aisi Bhi Kya Jaldi Hai,son,2,0.0,23,0.0
Aisi Bhi Kya Jaldi Hai,vikram,16,2343.3333333333335,149,15.727069351230426
Aisi Bhi Kya Jaldi Hai,sanjay,8,45.0,74,0.6081081081081081
Aisi Bhi Kya Jaldi Hai,father,6,473.5,121,3.9132231404958677
Aisi Bhi Kya Jaldi Hai,man,1,319.0,17,18.764705882352942
Army,naagraj,7,34.0,74,0.4594594594594595
Aur Ek Prem Kahani,ranganathan,5,227.91666666666663,50,4.558333333333333
Bambai Ka Babu,more,8,126.0,103,1.2233009708737863
Bambai Ka Babu,amit,12,402.1666666666667,161,2.497929606625259
Bambai Ka Babu,masterji,39,1180.0,336,3.511904761904762
Bambai Ka Babu,vicky,29,857.5000000000001,334,2.567365269461078
Bambai Ka Babu,jaya,8,1016.4166666666669,115,8.838405797101451
Wazir,qureshi,0,404.0,152,2.6578947368421053
Wazir,wazir,0,477.83333333333337,116,4.119252873563219
Wazir,daanish,0,400.1666666666667,369,1.0844625112917796
Wazir,pandit,0,498.1666666666665,266,1.8728070175438591
Wazir,sp,0,35.0,16,2.1875
Wazir,ali,0,92.0,17,5.411764705882353
Airlift,khalaf,0,490.0999999999999,101,4.852475247524752
Airlift,ranjit,0,6748.766666666664,490,13.772993197278906
Airlift,major,0,217.5,101,2.1534653465346536
Airlift,katyal,0,66.0,16,4.125
Airlift,father,0,29.833333333333332,20,1.4916666666666667
Airlift,saddam,0,139.0,54,2.574074074074074
Airlift,zayd,0,378.8333333333333,33,11.47979797979798
Jugni,mastana,0,0.0,23,0.0
Bhishma,police,3,43.0,39,1.1025641025641026
Bhishma,bhola,4,30.0,59,0.5084745762711864
Bhishma,man,1,22.0,6,3.6666666666666665
Kyaa Kool Hain Hum 3,lele,1,0.0,8,0.0
Kyaa Kool Hain Hum 3,kanhaiya,14,1068.5,142,7.524647887323944
Kyaa Kool Hain Hum 3,father,4,322.0,51,6.313725490196078
Kyaa Kool Hain Hum 3,mickey,4,0.0,32,0.0
Kyaa Kool Hain Hum 3,rocky,3,39.0,33,1.1818181818181819
Chaahat,father,7,789.3333333333333,99,7.973063973063972
Chaahat,roop,0,2264.166666666667,219,10.338660578386607
Chaahat,ajay,0,830.6666666666666,108,7.6913580246913575
Chaahat,brother,9,30.333333333333332,24,1.2638888888888888
Saala Khadoos,the,31,0.0,304,0.0
Saala Khadoos,prabhu,19,222.5,238,0.9348739495798319
Saala Khadoos,dev,8,59.0,130,0.45384615384615384
Chhote Sarkar,amar,0,13.0,127,0.10236220472440945
Chhote Sarkar,jagmohan,0,503.3333333333334,51,9.869281045751636
Sanam Teri Kasam,,8,0.0,0,0.0
Sanam Teri Kasam,everybody,0,0.0,11,0.0
Sanam Teri Kasam,father,0,1945.4666666666665,210,9.264126984126984
Sanam Teri Kasam,inder,0,1252.1666666666667,355,3.527230046948357
Sanam Teri Kasam,abhimanyu,0,1650.3333333333333,140,11.788095238095238
Sanam Teri Kasam,man,0,64.0,11,5.818181818181818
Sanam Teri Kasam,god,0,0.0,15,0.0
Sanam Teri Kasam,he,0,0.0,24,0.0
Ghayal Once Again,,0,0.0,0,0.0
Ghayal Once Again,joe,3,0.0,18,0.0
Ghayal Once Again,rohan,1,334.8333333333333,26,12.878205128205128
Ghayal Once Again,bansal,23,480.0,194,2.4742268041237114
Ghayal Once Again,anushka,3,96.0,43,2.2325581395348837
Ghayal Once Again,ajay,28,170.0,191,0.8900523560209425
Ghayal Once Again,mehra,3,197.5,25,7.9
Ghayal Once Again,son,4,44.0,41,1.0731707317073171
Ghayal Once Again,kriplani,4,0.0,42,0.0
Ghayal Once Again,d'souza,0,28.0,36,0.7777777777777778
Ghayal Once Again,raj,4,24.0,33,0.7272727272727273
Fitoor,mufti,3,203.16666666666669,35,5.8047619047619055
Fitoor,firdaus,15,413.6666666666667,140,2.954761904761905
Fitoor,hazrat,10,340.23333333333335,176,1.9331439393939396
Sanam Re,akash,28,347.33333333333337,259,1.3410553410553412
Diljale,dara,51,494.33333333333337,307,1.6102062975027145
Diljale,raja,21,14.0,213,0.06572769953051644
Diljale,shyam,13,553.8142857142857,115,4.815776397515528
Diljale,shaka,69,1519.15,501,3.032235528942116
Diljale,father,5,405.0,52,7.788461538461538
Diljale,saab,17,1089.942857142857,208,5.24010989010989
Diljale,brokenhearted,1,0.0,9,0.0
LoveShhuda,father,0,63.99999999999999,18,3.5555555555555554
LoveShhuda,gaurav,0,1946.6666666666667,279,6.977299880525687
LoveShhuda,boy,0,1444.1666666666663,41,35.223577235772346
Neerja,abu,2,0.0,29,0.0
Neerja,naresh,3,774.5,59,13.127118644067796
Neerja,ali,3,585.5,44,13.306818181818182
Dushman Duniya Ka,mahesh,7,755.8333333333333,109,6.934250764525993
Dushman Duniya Ka,father,3,43.03333333333333,33,1.3040404040404039
Dushman Duniya Ka,badru,6,117.0,77,1.5194805194805194
Dushman Duniya Ka,man,3,333.5,38,8.776315789473685
Dushman Duniya Ka,boy,1,88.0,10,8.8
Aligarh,ramchandra,0,0.0,30,0.0
Ek Anari Do Khiladi,balaiah,41,853.6666666666667,304,2.8081140350877196
Ek Anari Do Khiladi,nana,16,1033.0,102,10.127450980392156
Ek Anari Do Khiladi,ramadasu,1,791.55,27,29.316666666666666
Ek Anari Do Khiladi,man,1,65.0,17,3.823529411764706
Ek Anari Do Khiladi,brother,2,24.0,9,2.6666666666666665
Ek Tha Raja,lalchand,10,127.0,100,1.27
Ek Tha Raja,dogra,2,24.0,28,0.8571428571428571
Love Shagun,jd,6,175.0,106,1.650943396226415
Love Shagun,man,1,41.0,15,2.7333333333333334
English Babu Desi Mem,nandu,1,0.0,32,0.0
English Babu Desi Mem,nephew,0,0.0,0,0.0
Jai Gangaajal,babloo,7,187.99999999999997,83,2.265060240963855
Jai Gangaajal,nagesh,4,3301.4333333333334,84,39.30277777777778
Jai Gangaajal,singh,5,9.0,122,0.07377049180327869
Jai Gangaajal,brother,3,3151.4333333333334,61,51.66284153005465
Jai Gangaajal,dabloo,6,656.0,129,5.0852713178294575
Fareb,dr.,0,0.0,0,0.0
Fareb,rohan,0,21.0,45,0.4666666666666667
Fareb,inder,0,1492.5,323,4.620743034055727
Fareb,verma,0,403.0833333333333,240,1.6795138888888888
Fareb,inspector,0,0.0,68,0.0
Fareb,man,0,149.0,15,9.933333333333334
Fareb,sule,0,234.33333333333331,84,2.7896825396825395
Fire,ashok,22,474.5,189,2.5105820105820107
Teraa Surroor,robin,3,0.0,60,0.0
Teraa Surroor,raghu,25,2498.0,178,14.03370786516854
Teraa Surroor,tara,13,142.0,104,1.3653846153846154
Ghatak,shambhu,5,0.0,57,0.0
Ghatak,son,1,62.0,9,6.888888888888889
Ghatak,nath,7,296.5,74,4.006756756756757
Ghatak,sachdev,2,43.0,22,1.9545454545454546
Ghatak,antya,1,0.0,4,0.0
Ghatak,katya,17,457.0,137,3.335766423357664
Ghatak,shiv,2,0.0,13,0.0
Ghatak,jeena,2,49.0,18,2.7222222222222223
Ghatak,man,1,48.5,19,2.5526315789473686
Ghatak,kashi,29,482.0,251,1.9203187250996017
Kapoor & Sons,amarjeet,8,245.0,73,3.356164383561644
Kapoor & Sons,rahul,28,1950.5833333333333,215,9.072480620155039
Kapoor & Sons,harsh,8,101.0,76,1.3289473684210527
Kapoor & Sons,kapoor,5,161.0,68,2.3676470588235294
Kapoor & Sons,arjun,16,839.5,218,3.8509174311926606
Hahakaar,police,7,0.0,40,0.0
Hahakaar,saeed,4,334.0,88,3.7954545454545454
Rocky Handsome,mantoo,10,228.0,101,2.257425742574257
Rocky Handsome,luke,5,107.5,51,2.107843137254902
Rocky Handsome,kabir,42,99.0,310,0.3193548387096774
Rocky Handsome,ahlawat,1,17.0,10,1.7
Rocky Handsome,brother,1,8.0,4,2.0
Ki & Ka,bachchan,2,147.0,23,6.391304347826087
Ki & Ka,kabir,49,2170.0000000000005,420,5.166666666666668
Ki & Ka,father,1,532.8,26,20.49230769230769
Love Games,sam,0,4.0,53,0.07547169811320754
Himmat,ajay,0,42.666666666666664,134,0.31840796019900497
Himmat,abdul,0,0.5,67,0.007462686567164179
The Blueberry Hunt,colonel,2,85.0,29,2.9310344827586206
Fan,actor,0,114.0,19,6.0
Fan,aryan,0,691.3333333333334,273,2.5323565323565327
Fan,gaurav,0,1913.8333333333337,375,5.103555555555556
Nil Battey Sannata,srivastava,1,439.26666666666677,26,16.894871794871797
Laal Rang,shankar,9,503.0,70,7.185714285714286
Laal Rang,rajesh,7,25.0,70,0.35714285714285715
Is Raat Ki Subah Nahin,ramanbhai,4,6.0,15,0.4
Is Raat Ki Subah Nahin,aditya,1,0.0,4,0.0
Baaghi,ronny,0,708.0,257,2.754863813229572
Baaghi,father,0,158.66666666666669,39,4.068376068376069
Baaghi,subbu,0,171.0,19,9.0
Baaghi,raghav,0,1645.3333333333335,224,7.345238095238096
Baaghi,man,0,356.0,25,14.24
Baaghi,boy,0,0.0,14,0.0
Shortcut Safari,,0,0.0,9,0.0
Jeet,uncle,0,0.0,6,0.0
Jeet,karan,0,101.0,59,1.7118644067796611
Jeet,raju,0,46.0,55,0.8363636363636363
One Night Stand,urvil,0,4292.833333333333,349,12.300382043935052
One Night Stand,david,0,42.666666666666664,20,2.1333333333333333
Traffic,joint,0,0.0,26,0.0
Traffic,director,0,0.0,14,0.0
Traffic,rehan,0,155.66666666666669,42,3.706349206349207
Traffic,godbole,0,51.0,13,3.923076923076923
Traffic,constable,0,0.0,11,0.0
Traffic,superstar,0,83.0,14,5.928571428571429
Traffic,trainee,0,0.0,12,0.0
Traffic,singh,0,158.0,26,6.076923076923077
Traffic,rajesh,0,0.0,22,0.0
Khamoshi: The Musical,father,2,177.16666666666666,52,3.407051282051282
Khamoshi: The Musical,raj,8,186.75,130,1.4365384615384615
Khamoshi: The Musical,joseph,14,370.0,109,3.3944954128440368
Khamoshi: The Musical,boy,3,136.0,29,4.689655172413793
Khamoshi: The Musical,sam,5,65.0,36,1.8055555555555556
1920 London,,0,0.0,0,0.0
1920 London,veer,21,360.66666666666663,156,2.3119658119658117
1920 London,jai,43,2368.633333333333,327,7.243527013251784
1920 London,kesar,2,0.0,32,0.0
Azhar,shaun,0,2.0,3,0.6666666666666666
Azhar,reddy,0,91.5,73,1.2534246575342465
Azhar,young,0,0.0,36,0.0
Azhar,mohammad,0,0.0,29,0.0
Azhar,kapil,0,62.5,22,2.840909090909091
Azhar,azhar,0,1505.1666666666665,430,3.5003875968992246
Khiladiyon Ka Khiladi,akshay,9,69.5,127,0.547244094488189
Khiladiyon Ka Khiladi,ajay,9,431.6666666666667,82,5.264227642276423
Khiladiyon Ka Khiladi,brother,2,150.0,39,3.8461538461538463
Buddha in a Traffic Jam,vikram,9,61.0,102,0.5980392156862745
Krishna,amar,17,198.0,154,1.2857142857142858
Krishna,bhujang,3,37.0,20,1.85
Krishna,cobra,8,314.0,86,3.6511627906976742
Krishna,raja,15,301.0,100,3.01
Krishna,bhau,7,267.5,49,5.459183673469388
Krishna,sunil,45,1580.5666666666666,379,4.170360598065083
Krishna,krishna,21,344.46666666666664,144,2.3921296296296295
Krishna,man,3,238.5,51,4.676470588235294
Krishna,commissioner,2,254.0,28,9.071428571428571
Maachis,khurana,6,751.0,69,10.884057971014492
Maachis,kedar,5,0.0,52,0.0
Maachis,jaswant,16,878.6666666666666,150,5.857777777777778
Maachis,vohra,11,453.6666666666667,110,4.124242424242424
Maachis,jaimal,3,15.0,44,0.3409090909090909
Maachis,kuldip,5,32.0,28,1.1428571428571428
Maachis,commander,5,219.5,82,2.676829268292683
Maachis,kripal,59,1363.6666666666667,598,2.2803790412486067
Maachis,man,5,119.66666666666667,14,8.547619047619047
Maachis,jimmy,5,863.0,42,20.547619047619047
Sarbjit,sarbjit,0,229.5,187,1.2272727272727273
Sarbjit,ranjit,0,64.66666666666667,37,1.7477477477477479
Sarbjit,afzal,0,0.0,18,0.0
Sarbjit,man,0,19.0,4,4.75
Sarbjit,baldev,0,40.5,12,3.375
Sarbjit,singh,0,58.66666666666667,30,1.9555555555555557
Sarbjit,brother,0,100.0,16,6.25
Phobia,son,0,15.0,2,7.5
Phobia,manu,0,900.75,122,7.383196721311475
Phobia,shaan,0,109.0,22,4.954545454545454
Mafia,gawda,5,743.4166666666665,71,10.470657276995302
Veerappan,police,0,143.00000000000003,29,4.931034482758622
Veerappan,veerappan,0,909.5,218,4.172018348623853
Veerappan,man,0,0.0,0,0.0
Majhdhaar,father,2,393.0,44,8.931818181818182
Majhdhaar,krishna,21,12705.559523809525,202,62.898809523809526
Majhdhaar,gopal,28,563.9999999999999,257,2.194552529182879
Fredrick,vikram,0,0.0,36,0.0
Waiting,malhotra,0,77.0,72,1.0694444444444444
Waiting,shiv,0,591.6666666666667,188,3.1471631205673765
Waiting,rajat,0,433.6666666666667,224,1.9360119047619049
Waiting,kumar,0,236.5,19,12.447368421052632
Housefull 3,father,1,255.11904761904762,11,23.192640692640694
Housefull 3,boy,0,0.0,0,0.0
Housefull 3,sandy,20,593.6666666666667,192,3.0920138888888893
Housefull 3,pasta,5,425.9999999999997,80,5.324999999999997
Housefull 3,teddy,15,294.66666666666663,140,2.1047619047619044
Housefull 3,sundi,4,63.0,53,1.1886792452830188
Housefull 3,nagre,23,2989.2000000000003,284,10.525352112676057
Housefull 3,batook,37,3045.7404761904754,449,6.783386361226003
Mr. Bechara,anand,24,1030.15,185,5.5683783783783785
Mr. Bechara,ajay,9,530.9833333333332,66,8.04520202020202
Do Lafzon Ki Kahani,suraj,0,1322.5,430,3.0755813953488373
Do Lafzon Ki Kahani,sikandar,0,178.66666666666666,41,4.357723577235772
Do Lafzon Ki Kahani,gavin,0,79.0,27,2.925925925925926
Do Lafzon Ki Kahani,man,0,106.83333333333333,30,3.561111111111111
Do Lafzon Ki Kahani,om,0,77.66666666666667,40,1.9416666666666669
Dhanak,ten-year-old,0,0.0,0,0.0
Dhanak,brother,2,67.7,25,2.708
Te3n,the,30,0.0,212,0.0
Te3n,kidnapping,4,54.0,23,2.347826086956522
Te3n,angela,13,711.5,87,8.17816091954023
Te3n,martin,7,97.0,95,1.0210526315789474
Te3n,das,3,209.0,52,4.019230769230769
Te3n,father,8,1985.75,72,27.57986111111111
Te3n,john,14,259.0,180,1.4388888888888889
Te3n,manohar,18,922.6666666666666,106,8.70440251572327
Te3n,rony,7,106.95238095238095,46,2.3250517598343685
Udta Punjab,tommy,29,837.3333333333333,249,3.362784471218206
Udta Punjab,tejinder,3,0.0,27,0.0
Udta Punjab,brar,2,40.0,12,3.3333333333333335
Udta Punjab,sartaj,30,1551.666666666667,273,5.683760683760685
Udta Punjab,tayaji,4,125.0,40,3.125
Udta Punjab,man,1,606.8333333333333,26,23.339743589743588
Udta Punjab,brother,5,375.16666666666663,78,4.80982905982906
Raman Raghav 2.0,ramanna,2,1049.8333333333335,227,4.62481644640235
Raman Raghav 2.0,raghav,25,26.0,19,1.368421052631579
Raman Raghav 2.0,raghavan,25,179.0,271,0.6605166051660517
Raman Raghav 2.0,raman,2,0.0,19,0.0
Papi Gudia,saxena,2,61.0,15,4.066666666666666
Papi Gudia,charan,4,0.0,86,0.0
Papi Gudia,raj,2,108.0,57,1.894736842105263
Papi Gudia,boy,1,210.0,38,5.526315789473684
Junooniyat,yash,3,137.0,26,5.269230769230769
Junooniyat,father,2,46.83333333333333,31,1.5107526881720428
Prem Granth,somen,11,703.3333333333333,187,3.761140819964349
Prem Granth,father,4,111.0,50,2.22
Prem Granth,man,7,495.33333333333337,75,6.604444444444445
Prem Granth,baliram,2,79.0,40,1.975
Prem Granth,nandlal,4,242.16666666666666,82,2.953252032520325
7 Hours To Go,arjun,0,40.5,96,0.421875
Raja Hindustani,raja,19,422.1666666666667,187,2.257575757575758
Raja Hindustani,driver,2,46.333333333333336,7,6.6190476190476195
Raja Hindustani,father,5,297.0,66,4.5
Raja Hindustani,mr.,0,0.0,0,0.0
Raja Hindustani,man,1,55.0,12,4.583333333333333
Raja Ki Aayegi Baraat,bahadur,2,41.2,52,0.7923076923076924
Raja Ki Aayegi Baraat,father,4,215.3357142857143,66,3.262662337662338
Raja Ki Aayegi Baraat,kartar,2,0.0,15,0.0
Raja Ki Aayegi Baraat,raj,25,422.3333333333333,271,1.5584255842558425
Raja Ki Aayegi Baraat,man,1,310.6666666666667,17,18.27450980392157
Raja Ki Aayegi Baraat,rai,4,230.0,53,4.339622641509434
Raja Ki Aayegi Baraat,singh,2,94.33333333333333,16,5.895833333333333
Raja Ki Aayegi Baraat,brother,2,113.0,20,5.65
Sultan,son,0,40.0,12,3.3333333333333335
Sultan,aakash,0,19.0,178,0.10674157303370786
Sultan,govind,0,104.0,13,8.0
Sultan,sultan,0,867.6666666666666,305,2.844808743169399
Sultan,singh,0,385.0,16,24.0625
Rajkumar,kingdom,1,50.0,9,5.555555555555555
Rajkumar,brother,1,54.0,16,3.375
Rakshak,raghu,4,98.0,37,2.6486486486486487
Rakshak,son,1,39.0,8,4.875
Rakshak,raj,6,23.0,76,0.3026315789473684
Rakshak,raghavan,13,421.0,138,3.050724637681159
Great Grand Masti,amar,12,2492.0,106,23.50943396226415
Great Grand Masti,meet,7,1745.7333333333333,108,16.164197530864197
Great Grand Masti,father,3,254.53333333333333,73,3.48675799086758
Great Grand Masti,man,2,820.0,77,10.64935064935065
Great Grand Masti,babu,4,110.0,42,2.619047619047619
Great Grand Masti,boy,0,0.0,0,0.0
Great Grand Masti,prem,9,251.33333333333334,94,2.673758865248227
Ram Aur Shyam,shyam,21,578.6666666666667,159,3.6394129979035643
Ram Aur Shyam,ganga,4,259.8333333333333,49,5.302721088435374
Ram Aur Shyam,brother,4,241.66666666666666,49,4.931972789115646
Madaari,nachiket,1,0.0,27,0.0
Madaari,rohan,20,326.3333333333334,137,2.381995133819952
Madaari,nirmal,27,2011.35,217,9.26889400921659
Madaari,father,2,197.98333333333332,29,6.827011494252873
Madaari,verma,1,153.0,29,5.275862068965517
Return of Jewel Thief,vinay,3,2408.1432900432906,93,25.89401387143323
Return of Jewel Thief,police,2,0.0,80,0.0
Return of Jewel Thief,jukaso,1,219.0,25,8.76
Return of Jewel Thief,prince,1,0.0,47,0.0
Dishoom,kabir,20,8428.483333333335,370,22.77968468468469
Dishoom,altaf,4,859.0,97,8.855670103092784
Dishoom,actor,2,259.0333333333333,56,4.625595238095237
Dishoom,saeed,2,165.0,60,2.75
Dishoom,bradman,5,674.8333333333333,43,15.693798449612402
Dishoom,viraj,17,4850.849999999999,271,17.89981549815498
Dishoom,abducted,2,994.0,44,22.59090909090909
Dishoom,shergill,1,30.0,8,3.75
Dishoom,junaid,12,1306.2023809523807,319,4.094678310195551
Dishoom,wagah,11,876.0,194,4.515463917525773
Dishoom,sharma,1,5.0,4,1.25
Fever,,0,0.0,0,0.0
Fever,karan,0,891.2000000000002,78,11.425641025641028
Fever,armin,0,560.8333333333335,150,3.73888888888889
Sanshodhan,son,1,74.8,20,3.7399999999999998
Sanshodhan,ratan,4,0.0,52,0.0
Hai Apna Dil Toh Awara,tony,7,1096.3833333333334,99,11.074579124579126
Hai Apna Dil Toh Awara,man,3,293.18333333333334,81,3.619547325102881
Sapoot,father,1,33.0,10,3.3
Sapoot,raj,4,81.0,30,2.7
Sapoot,singhania,7,0.0,46,0.0
Mohenjo Daro,man,0,116.5,16,7.28125
Sardari Begum,father,1,18.833333333333332,13,1.4487179487179487
Rustom,rear,0,38.0,59,0.6440677966101694
Rustom,lobo,0,175.5,124,1.4153225806451613
Rustom,vikram,0,547.5,218,2.511467889908257
Rustom,pavri,0,198.0,14,14.142857142857142
Rustom,vincent,0,331.66666666666663,128,2.591145833333333
Rustom,rustom,0,562.1666666666667,494,1.1379892037786776
Shastra,shanti,2,0.0,10,0.0
Shastra,rana,1,0.0,15,0.0
Shastra,man,1,246.0,15,16.4
Shastra,babu,5,237.0,67,3.537313432835821
Shastra,vijay,23,17714.700000000004,166,106.71506024096388
Happy Bhaag Jayegi,bagga,18,1990.3333333333335,181,10.9963167587477
Happy Bhaag Jayegi,guddu,18,782.3333333333333,159,4.920335429769391
Happy Bhaag Jayegi,bilal,26,700.8333333333334,252,2.7810846560846563
Happy Bhaag Jayegi,father,11,1089.7666666666667,142,7.674413145539906
Happy Bhaag Jayegi,afridi,7,22.0,93,0.23655913978494625
Happy Bhaag Jayegi,man,1,456.5,25,18.26
Waarrior Savitri,barmecha,1,154.5,20,7.725
A Flying Jatt,,0,0.0,0,0.0
A Flying Jatt,jatt,6,416.4000000000002,83,5.016867469879521
A Flying Jatt,father,0,381.90000000000003,57,6.7
A Flying Jatt,rohit,2,25.833333333333332,15,1.722222222222222
A Flying Jatt,raka,13,1043.0,172,6.063953488372093
A Flying Jatt,malhotra,4,439.46666666666664,57,7.709941520467836
A Flying Jatt,aman,33,974.1666666666666,332,2.9342369477911645
Akira,father,0,78.0,24,3.25
Akira,man,0,186.00000000000003,18,10.333333333333336
Yea Toh Two Much Ho Gayaa,brother,0,0.0,0,0.0
The Square Circle,haddad,24,2039.7380952380952,246,8.29161827332559
The Square Circle,maroun,2,155.66666666666666,38,4.0964912280701755
Island City,vinay,0,0.0,14,0.0
Island City,anil,0,27.0,24,1.125
Baar Baar Dekho,jai,72,1410.7666666666664,473,2.9825933756166307
Baar Baar Dekho,man,2,206.5,22,9.386363636363637
Tu Chor Main Sipahi,amar,5,121.5,35,3.4714285714285715
Tu Chor Main Sipahi,man,1,60.0,7,8.571428571428571
Freaky Ali,bhai,7,246.33333333333337,66,3.7323232323232327
Freaky Ali,golf,3,0.0,31,0.0
Freaky Ali,vikram,10,8.0,105,0.0761904761904762
Freaky Ali,kishan,3,0.0,51,0.0
Freaky Ali,maqsood,17,526.1666666666666,145,3.6287356321839077
Freaky Ali,man,1,85.0,15,5.666666666666667
Freaky Ali,singhania,2,3.0,16,0.1875
Freaky Ali,ali,58,3111.5833333333326,467,6.662919343326194
Raaz Reboot,rehaan,15,69.5,104,0.6682692307692307
Raaz Reboot,shrivastava,1,20.833333333333332,12,1.736111111111111
Raaz Reboot,rehan,3,25.0,17,1.4705882352941178
Raaz Reboot,aditya,14,269.0,145,1.8551724137931034
Yash,vikram,0,247.0,33,7.484848484848484
Yash,kailashnath,0,102.0,48,2.125
Yash,yash,0,609.0,110,5.536363636363636
Yash,father,0,224.16666666666666,40,5.604166666666666
Yash,man,0,335.3333333333333,27,12.419753086419753
Pink,deepak,0,129.0,122,1.0573770491803278
Pink,prashant,0,30.0,69,0.43478260869565216
Pink,man,0,144.0,22,6.545454545454546
Parched,son,1,15.0,3,5.0
Parched,kishan,13,188.83333333333331,133,1.419799498746867
Parched,manoj,4,391.23333333333335,58,6.745402298850575
Parched,man,4,72.5,18,4.027777777777778
Aar Ya Paar,veena,9,134.83333333333334,49,2.751700680272109
Aar Ya Paar,shekhar,14,2648.8333333333335,95,27.88245614035088
Aastha: In the Prison of Spring,amar,3,0.0,51,0.0
M.S. Dhoni: The Untold Story,mahendra,3,0.0,29,0.0
M.S. Dhoni: The Untold Story,dhoni,4,64.0,29,2.206896551724138
Mirzya,father,0,888.1666666666667,66,13.457070707070708
Mirzya,prince,0,52.5,18,2.9166666666666665
Aflatoon,prakash,4,11.0,55,0.2
Aflatoon,raja,21,2450.3333333333335,184,13.317028985507248
Aflatoon,parimal,3,9.0,25,0.36
Aflatoon,rocky,10,283.25,85,3.3323529411764707
Agnichakra,amar,38,14594.691994155095,797,18.312035124410407
Agnichakra,bob,2,0.0,9,0.0
Agnichakra,brando,2,202.36666666666667,35,5.781904761904762
Agnichakra,inspector,3,0.0,129,0.0
Agnichakra,satpal,82,5070.810500610505,1702,2.979324618455056
Tutak Tutak Tutiya,father,2,143.41666666666666,28,5.122023809523809
Tutak Tutak Tutiya,krishna,39,7467.833333333333,335,22.292039800995024
Tutak Tutak Tutiya,raj,9,548.1666666666666,80,6.852083333333333
Aur Pyaar Ho Gaya,,0,0.0,0,0.0
Aur Pyaar Ho Gaya,bobby,9,160.0,69,2.318840579710145
Aur Pyaar Ho Gaya,father,2,142.33333333333334,37,3.846846846846847
Aur Pyaar Ho Gaya,man,3,284.5,29,9.810344827586206
Auzaar,suraj,6,41.833333333333336,74,0.5653153153153153
Auzaar,yash,21,259.16666666666663,131,1.9783715012722642
Auzaar,father,2,74.91666666666663,47,1.5939716312056729
Motu Patlu: King Of Kings,,0,0.0,0,0.0
Motu Patlu: King Of Kings,man,2,56.0,25,2.24
Banarasi Babu,gopi,0,135.83333333333331,158,0.8597046413502109
Bhai,don,3,110.0,46,2.391304347826087
Bhai,corrupt,17,330.0,130,2.5384615384615383
Bhai,malik,4,496.24999999999994,79,6.2816455696202524
Bhai,kundan,24,282.8333333333333,229,1.235080058224163
Bhai,kapoor,1,150.0,12,12.5
Bhai,david,6,564.3333333333334,102,5.532679738562092
Bhai,ganesh,1,0.0,11,0.0
Bhai,lalit,10,84.0,66,1.2727272727272727
Bhai,kisna,8,56.0,62,0.9032258064516129
Bhai,satyaprakash,3,185.99999999999997,31,5.999999999999999
Border,bhairon,0,1312.3,144,9.113194444444444
Border,bajwa,0,1019.6666666666667,172,5.928294573643411
Border,pakistan,0,3.0,34,0.08823529411764706
Border,army,0,706.5000000000001,87,8.120689655172415
Border,kuldip,0,4712.666666666666,482,9.777316735822959
Border,the,0,257.0,1015,0.25320197044334974
Border,subedar,0,0.0,58,0.0
Border,dharamvir,0,72.0,16,4.5
Border,man,0,692.6000000000001,49,14.134693877551022
Border,singh,0,1485.4944444444445,201,7.390519624101714
Border,mathura,0,151.0,97,1.556701030927835
Border,indian,0,0.0,123,0.0
Border,naib,0,0.0,18,0.0
Umrika,ramakant,1,0.0,33,0.0
Chachi 420,hari,5,6.0,29,0.20689655172413793
Chachi 420,jaiprakash,2,22.0,13,1.6923076923076923
Chachi 420,father,1,22.0,9,2.4444444444444446
Chachi 420,rohit,3,9.0,17,0.5294117647058824
Chachi 420,jai,2,140.0,262,0.5343511450381679
Chachi 420,joseph,4,221.66666666666666,62,3.575268817204301
Chachi 420,banwari,11,159.0,127,1.2519685039370079
Chachi 420,shiraz,7,490.1666666666667,95,5.159649122807018
Chupp,keshup,13,208.0,91,2.2857142857142856
Chupp,ashok,2,0.0,36,0.0
Chupp,avinash,3,24.0,28,0.8571428571428571
Shivaay,shivaay,30,71.0,278,0.25539568345323743
Shivaay,ustinov,8,365.50000000000006,71,5.147887323943663
Daava,suraj,5,121.0,60,2.0166666666666666
Daava,bhishma,5,181.0,75,2.4133333333333336
Daava,inspector,2,0.0,22,0.0
Daava,brother,2,75.0,31,2.4193548387096775
Daava,arjun,4,1415.0,70,20.214285714285715
Ae Dil Hai Mushkil,ayan,30,727.5,301,2.416943521594684
Chaar Sahibzaade: Rise of Banda Singh Bahadur,guru,7,15.0,47,0.3191489361702128
Chaar Sahibzaade: Rise of Banda Singh Bahadur,samana,4,15.0,49,0.30612244897959184
Chaar Sahibzaade: Rise of Banda Singh Bahadur,banda,7,227.5,75,3.033333333333333
Daud,nandu,4,593.6666666666667,86,6.903100775193799
Deewana Mastana,raja,12,166.0,115,1.4434782608695653
Deewana Mastana,pager,1,40.0,10,4.0
Deewana Mastana,bunnu,7,207.0,58,3.5689655172413794
Deewana Mastana,ghafoor,6,121.0,77,1.5714285714285714
Dil To Pagal Hai,rahul,23,405.5,242,1.6756198347107438
Dil To Pagal Hai,man,1,58.499999999999986,10,5.849999999999999
