Movie Name, Cast Name, Total Centrality, Average Centrality
Sansar,uma,593.1333333333333,5.15768115942029
Sansar,shiva,72.33333333333333,2.009259259259259
Sansar,basanti,20.5,0.33064516129032256
Satyamev Jayate,a,0.0,0.0
Sindoor,laxmi,753.0,2.254491017964072
Sindoor,prada,150.0,5.0
Sindoor,lalita,1642.0,6.464566929133858
Sindoor,sunita,339.1666666666667,12.113095238095239
Sindoor,girl,64.0,4.266666666666667
Sindoor,jaya,0.0,0.0
Sindoor,mother,278.16666666666663,4.880116959064327
Sindoor,kapoor,86.0,2.5294117647058822
Sindoor,daughter,5.0,2.5
Sindoor,vijay,464.83333333333337,2.203001579778831
Sutradhar,prerna,200.5,3.1825396825396823
Uttar Dakshin,mother,134.16666666666669,4.192708333333334
Biwi Ho To Aisi,shalu,582.0,5.878787878787879
Biwi Ho To Aisi,kamla,2008.0,10.624338624338625
Hero Hiralal,roopa,228.16666666666669,2.037202380952381
Khoon Bhari Maang,woman,133.5,6.068181818181818
Khoon Bhari Maang,aarti,1333.2261904761904,4.504142535392535
Khoon Bhari Maang,nandini,444.66666666666663,4.996254681647939
Pushpak,wife,1118.4333333333334,11.297306397306398
Pushpak,girl,441.6666666666667,8.030303030303031
Pushpak,daughter,1750.7499999999998,20.59705882352941
Qayamat Se Qayamat Tak,rashmi,280.0,2.3728813559322033
Ram-Avtar,sangeeta,272.16666666666663,4.860119047619047
Salaam Bombay!,girl,337.5,21.09375
Salaam Bombay!,daughter,113.0,3.6451612903225805
Soorma Bhopali,sitara,445.3333333333333,16.493827160493826
Tezaab,mother,11.0,2.75
Tezaab,mohini,178.16666666666666,1.875438596491228
Tezaab,jyoti,55.0,2.75
Aakhri Adaalat,rima,0.0,0.0
Bees Saal Baad,thakur,5.0,0.38461538461538464
Bees Saal Baad,woman,822.5,19.127906976744185
Bees Saal Baad,kiran,2108.6666666666656,13.872807017543852
Bees Saal Baad,nisha,217.5,10.875
Daisy,mother,225.33333333333331,5.121212121212121
Daisy,beautiful,109.66666666666666,3.7816091954022983
Ek Naya Rishta,woman,672.5,19.779411764705884
Gangaa Jamunaa Saraswathi,bharati,0.0,0.0
Gharwali Baharwali,mother,6.0,1.5
Gharwali Baharwali,manisha,1270.6666666666667,7.344894026974952
Gharwali Baharwali,girl,372.66666666666663,12.850574712643677
Jeete Hain Shaan Se,mother,20.0,5.0
Mulzim,rekha,372.5166666666667,6.6520833333333345
Paap Ko Jalaa Kar Raakh Kar Doonga,pooja,0.0,0.0
Pestonjee,jeroo,0.0,0.0
Pestonjee,woman,282.0,17.625
Pestonjee,girl,126.5,5.5
Pestonjee,soona,563.0,21.653846153846153
Pyar Ka Mandir,laxmi,0.0,0.0
Pyar Ka Mandir,woman,9.0,2.25
Pyar Ka Mandir,daughter,64.99999999999999,1.9696969696969693
Pyar Ka Mandir,meena,113.0,1.9482758620689655
Rihaee,woman,100.5,3.5892857142857144
Tamacha,vicky,45.99999999999999,0.8518518518518517
Trishagni,girl,5.666666666666666,0.47222222222222215
Veerana,nakita,78.0,3.7142857142857144
Veerana,sahila,583.8333333333331,2.4428172942817286
Veerana,woman,223.0,5.439024390243903
Veerana,preeti,607.4166666666665,11.681089743589741
Veerana,jasmine,0.0,0.0
Veerana,niece,292.0,3.8421052631578947
Veerana,his,4.0,0.03636363636363636
Veerana,jasmin,3611.75,7.462293388429752
Veerana,girl,668.4999999999999,4.915441176470587
Veerana,pratap,192.33333333333331,2.9589743589743587
Veerana,witch,1421.5666666666668,4.9705128205128215
Veerana,daughter,203.61666666666665,2.9088095238095235
Vijay,rita,249.0,5.928571428571429
Waaris,woman,285.0,17.8125
Waqt Ki Awaz,sister,9.0,3.0
Yateem,mother,64.0,3.0476190476190474
Yateem,gauri,138.0,5.75
Asmaan Se Ooncha,woman,376.0,7.09433962264151
Asmaan Se Ooncha,anita,765.5333333333334,7.655333333333334
Asmaan Se Ooncha,vicky,320.0,5.614035087719298
Bade Ghar Ki Beti,mother,600.5571428571428,8.226810176125245
Bade Ghar Ki Beti,mala,962.5,6.97463768115942
Bahurani,mother,138.33333333333334,5.123456790123457
Bahurani,woman,116.5,9.708333333333334
Bahurani,madhuri,242.99999999999997,1.6643835616438354
Bahurani,girl,28.0,3.111111111111111
Batwara,sumer,204.0,1.2142857142857142
Bhrashtachar,bhavani,0.0,0.0
ChaalBaaz,anju,169.0,3.9302325581395348
ChaalBaaz,manju,2.0,0.047619047619047616
Chandni,chandni,2380.1642857142856,9.119403393541324
Daata,shanti,91.0,2.116279069767442
Daddy,pooja,704.7666666666667,6.712063492063492
Dav Pech,sunita,19.0,0.8636363636363636
Jaisi Karni Waisi Bharni,sapna,151.5,4.734375
Ladki,woman,19.0,1.1875
Ladki,kamini,572.8333333333334,4.546296296296297
Ladki,rani,755.0,9.93421052631579
Love Love Love,reema,258.5,2.172268907563025
Love Love Love,girl,4.0,0.8
Main Tera Dushman,jugni,52.0,2.1666666666666665
Main Tera Dushman,jaya,549.0666666666666,9.804761904761904
Maine Pyar Kiya,suman,690.9166666666666,4.137225548902196
Maine Pyar Kiya,jeevan,235.5,3.7983870967741935
Maine Pyar Kiya,girl,3.5,0.5833333333333334
Maine Pyar Kiya,kaushalya,0.0,0.0
Prem Pratigyaa,laxmi,410.57857142857137,5.332189239332096
Purani Haveli,seema,142.0,2.1515151515151514
Purani Haveli,vikram,105.0,1.4383561643835616
Raakh,woman,168.0,9.333333333333334
Raakh,neeta,527.5,9.25438596491228
Raakh,sister,7.0,2.3333333333333335
Ram Lakhan,sharda,2028.6333333333332,19.138050314465406
Shanakht,annie,0.0,0.0
Shanakht,girl,0.0,0.0
Sikka,shobha,282.5,2.9123711340206184
Sikka,jackie,173.0,3.5306122448979593
Aag Ka Gola,mother,109.0,3.40625
Aag Ka Gola,aarti,0.0,0.0
Aaj Ke Shahenshah,barkha,40.0,0.2222222222222222
Aaj Ke Shahenshah,pinky,155.0,1.3963963963963963
Aaj Ke Shahenshah,nisha,888.1666666666666,6.938802083333333
Aaj Ke Shahenshah,vicky,1045.0,9.008620689655173
Aashiqui,anu,2262.9833333333336,6.735069444444445
Aashiqui,padamsee,68.5,6.2272727272727275
Agneekaal,daughter,1425.0,30.319148936170212
Agneepath,siksha,676.0666666666667,3.615329768270945
Agneepath,mother,1762.4000000000003,10.367058823529414
Agneepath,mary,155.33333333333331,5.010752688172042
Amiri Garibi,woman,782.0,28.962962962962962
Amiri Garibi,jyoti,400.0,11.11111111111111
Amiri Garibi,rani,477.5,3.9139344262295084
Appu Raja,woman,432.3333333333334,7.720238095238097
Appu Raja,muniyamma,337.0,7.659090909090909
Awaargi,meena,547.6666666666666,7.713615023474178
Baaghi: A Rebel for Love,kaajal,6904.544444444444,25.95693400167084
Baaghi: A Rebel for Love,girl,351.0,8.775
Baaghi: A Rebel for Love,jaggu,75.0,2.7777777777777777
Bandh Darwaza,woman,1479.1666666666667,15.570175438596491
Bandh Darwaza,lajo,221.33333333333331,1.1588132635253052
Bandh Darwaza,girl,8.0,1.0
Bandh Darwaza,mahua,618.0,4.983870967741935
Bandh Darwaza,kumar,536.1666666666666,2.4708141321044543
Bandh Darwaza,his,0.0,0.0
Bandh Darwaza,sapna,124.0,0.4679245283018868
C.I.D.,raksha,84.0,8.4
College Girl,madhuri,173.0,5.242424242424242
College Girl,sister,97.0,5.705882352941177
Dil,madhu,783.8333333333334,3.5149476831091184
Dil,woman,136.0,12.363636363636363
Deewana Mujh Sa Nahin,anita,159.0,1.4324324324324325
Drishti,sandhya,19.0,0.3958333333333333
Ghar Ho To Aisa,woman,361.91666666666663,8.042592592592591
Ghar Ho To Aisa,mother,575.0,6.927710843373494
Ghar Ho To Aisa,durga,407.5,1.6365461847389557
Ghar Ho To Aisa,seema,859.4999999999999,3.0696428571428567
Ghar Ho To Aisa,sharda,4.0,0.4
Ghar Ho To Aisa,pinki,21.0,0.84
Ghar Ho To Aisa,sharada,638.5,3.2912371134020617
Ghar Ho To Aisa,daughter,851.8333333333335,6.86962365591398
Jamai Raja,rekha,586.0833333333334,9.157552083333334
Jamai Raja,durgeshwari,467.66666666666663,3.597435897435897
Jamai Raja,daughter,0.0,0.0
Jeevan Ek Sanghursh,sulakshana,0.0,0.0
Kishen Kanhaiya,leela,114.0,1.8095238095238095
Kishen Kanhaiya,radha,40.0,3.3333333333333335
Kishen Kanhaiya,girl,134.0,10.307692307692308
Kishen Kanhaiya,kamini,184.0,7.36
Pratibandh,shanthi,3.0,0.6
Sailaab,malhotra,0.0,0.0
Sailaab,sushma,150.66666666666666,2.643274853801169
Sailaab,inspector,0.0,0.0
Shaitani Ilaaka,roma,195.0,2.119565217391304
Shaitani Ilaaka,lalbai,431.6666666666667,2.5848303393213574
Shaitani Ilaaka,anju,1487.1666666666665,4.285782901056676
Shaitani Ilaaka,shalaka,334.5,3.1556603773584904
Shaitani Ilaaka,sister,145.0,3.4523809523809526
Sheahnaag,champa,122.0,1.605263157894737
Sheahnaag,banu,61.0,1.4186046511627908
Shiva,asha,0.0,0.0
Shiva,bhavani,1866.5,20.06989247311828
Shiva,shiva,1095.3333333333337,5.449419568822556
Swarg,jyoti,71.0,2.21875
Taqdeer Ka Tamasha,mother,115.0,4.2592592592592595
Thodasa Roomani Ho Jaayen,anita,357.0,7.933333333333334
Thodasa Roomani Ho Jaayen,girl,18.0,2.5714285714285716
Tum Mere Ho,mother,125.66666666666666,10.472222222222221
Veeru Dada,rekha,1304.8333333333333,9.665432098765432
100 Days,priya,57.0,2.0357142857142856
100 Days,woman,486.1666666666667,9.921768707482993
100 Days,rama,326.5,2.2517241379310344
100 Days,devi,1306.9333333333332,2.923788217747949
100 Days,parvati,0.0,0.0
Aadmi Aur Apsara,indraja,350.0,1.9021739130434783
Ajooba,baba,605.5,6.441489361702128
Ajooba,malika,23.5,0.94
Ajooba,ameer,0.0,0.0
Begunaah,woman,90.0,3.6
Begunaah,guddu,148.0,1.4368932038834952
Begunaah,girl,138.0,4.181818181818182
Begunaah,nirmala,1590.5000000000005,10.463815789473687
Begunaah,daughter,1672.5833333333335,10.585970464135022
Benaam Badsha,jyoti,315.0,2.94392523364486
Bhabhi,sita,262.33333333333337,2.9148148148148154
Bhabhi,sister,621.3666666666667,21.426436781609194
Dharam Sankat,madhu,79.0,3.4347826086956523
Dharam Sankat,mother,194.08333333333331,7.763333333333333
Dharam Sankat,durga,701.4166666666667,15.248188405797103
Diksha,daughter,402.7,19.176190476190477
Dil Hai Ke Manta Nahin,dharamchand,126.66666666666667,4.523809523809524
Dil Hai Ke Manta Nahin,pooja,1047.0,3.9213483146067416
Ek Ghar,geeta,23.0,0.8518518518518519
Farishtay,gayatri,0.0,0.0
First Love Letter,mother,40.0,0.5797101449275363
First Love Letter,manisha,0.0,0.0
First Love Letter,seth,48.33333333333333,1.9333333333333331
First Love Letter,sushma,0.0,0.0
First Love Letter,radha,1801.9571428571423,7.50815476190476
Haque,varsha,104.0,0.6380368098159509
Henna,bibi,28.0,0.9032258064516129
Henna,girl,126.0,3.7058823529411766
Henna,henna,2769.457142857143,16.583575705731395
Hum,actress,180.5,8.204545454545455
Hum,aarti,74.33333333333333,2.3229166666666665
Hum,anita,160.83333333333334,8.464912280701755
Hum,gonsalves,14.0,0.3684210526315789
Hum,jumma,143.33333333333334,1.8614718614718615
Hum,daughter,312.83333333333337,14.896825396825399
Indrajeet,shanti,15.5,1.55
Indrajeet,daughter,13.0,0.5652173913043478
Insaaf Ka Khoon,janki,18.0,1.2
Insaaf Ka Khoon,daughter,16.0,4.0
Khoon Ka Karz,lele,156.0,9.176470588235293
Khoon Ka Karz,woman,825.0,17.1875
Khoon Ka Karz,savitri,120.83333333333333,2.6268115942028984
Khoon Ka Karz,sheetal,4.0,0.10526315789473684
Khoon Ka Karz,good-hearted,0.0,0.0
Kurbaan,chanda,52.0,0.8666666666666667
Lamhe,the,217.0,1.2471264367816093
Lamhe,pallavi,531.5,3.6156462585034013
Lamhe,pooja,1088.6666666666665,3.489316239316239
Lamhe,relation,0.0,0.0
Love,mother,167.5,6.979166666666667
Love,stella,0.0,0.0
Love,maggie,191.5,2.5533333333333332
Maa,mona,21.0,0.3181818181818182
Maa,mamta,608.8333333333334,1.7750242954324589
Maa,maya,44.5,0.489010989010989
Mississippi Masala,mina,96.0,0.8135593220338984
Narsimha,anita,1352.5380952380956,16.69800117577896
Narsimha,meenu,517.9166666666667,5.953065134099618
Narsimha,sister,484.49047619047616,7.690325018896447
Patthar Ke Phool,meera,15.0,0.21428571428571427
Patthar Ke Phool,kiran,44.5,0.5426829268292683
Patthar Ke Phool,girl,12.0,3.0
Pratikar,mother,115.0,10.454545454545455
Pratikar,raghu,198.83333333333334,6.025252525252526
Pratikar,jyoti,56.0,2.1538461538461537
Pratikar,saraswati,11.0,0.12790697674418605
Prem Qaidi,superintendent,0.0,0.0
Prem Qaidi,neelima,93.0,4.428571428571429
Pyaar Ka Saaya,woman,51.0,6.375
Pyaar Ka Saaya,gloria,304.0,9.5
Pyaar Ka Saaya,pooja,677.0,5.504065040650406
Rupaye Dus Karod,poonam,2202.833333333334,15.19195402298851
Rupaye Dus Karod,mother,428.5,6.6953125
Rupaye Dus Karod,aarthi,1196.6,5.271365638766519
Saajan,woman,130.5,6.868421052631579
Saajan,pooja,64.0,1.0158730158730158
Sadak,chanda,10.0,0.2702702702702703
Sadak,pooja,835.5,4.1775
Sadak,sister,360.0,9.72972972972973
Saudagar,radha,513.0,4.5
Saudagar,sister,111.5,4.8478260869565215
Shikari: The Hunter,natasha,39.0,3.5454545454545454
Thalapathi,woman,50.0,3.3333333333333335
Thalapathi,girl,172.66666666666669,5.07843137254902
Thalapathi,padma,686.8333333333333,6.868333333333332
Thalapathi,mother,675.5,18.76388888888889
Thalapathi,subbalakshmi,474.0,5.448275862068965
Trinetra,seema,48.0,0.6666666666666666
Veerta,shalu,65.0,1.5853658536585367
Veerta,mother,48.5,4.409090909090909
Veerta,sister,34.0,2.2666666666666666
Yodha,vidya,20.0,3.3333333333333335
Yodha,agnihotri,322.5,10.403225806451612
Aaj Ka Goonda Raaj,shalu,3.0,0.2
Baaz,nisha,98.0,1.2727272727272727
Balwaan,mother,34.0,3.7777777777777777
Balwaan,deepa,60.0,1.5
Bekhudi,radhika,159.0,3.0576923076923075
Beta,laxmi,550.0,2.091254752851711
Beta,mother,62.13809523809523,1.1297835497835498
Beta,saraswati,2821.633333333333,8.845245559038663
Bewaffa Se Waffa,nagma,148.0,4.484848484848484
Bol Radha Bol,mother,278.33333333333337,3.9761904761904767
Bol Radha Bol,bhanu,20.5,0.5694444444444444
Bol Radha Bol,radha,399.5,3.4145299145299144
Bol Radha Bol,girl,157.0,7.136363636363637
Chamatkar,savitri,498.0,4.788461538461538
Chamatkar,mala,48.0,0.8135593220338984
Daulat Ki Jung,bhushan,0.0,0.0
Deedar,karishma,0.0,0.0
Deewana,mother,124.0,2.3846153846153846
Deewana,kajal,487.5,2.065677966101695
Devi Aur Durga,girl,292.0,19.466666666666665
Dil Aashna Hai,salma,21.0,0.3088235294117647
Dil Aashna Hai,mother,828.6666666666667,20.21138211382114
Dil Aashna Hai,laila/sitara,0.0,0.0
Dil Aashna Hai,laila,229.0,1.9572649572649572
Dil Aashna Hai,barkha,2926.0,27.09259259259259
Dil Aashna Hai,sitara,221.33333333333331,3.6284153005464477
Dil Hi To Hai,bharati,54.53333333333333,2.272222222222222
Dil Ka Kya Kasoor,seema,0.0,0.0
Dil Ka Kya Kasoor,shalini,189.0,1.1183431952662721
Dil Ka Kya Kasoor,girl,41.0,3.727272727272727
Dil Ka Kya Kasoor,sister,227.6071428571429,5.172889610389611
Drohi,bhavana,0.0,0.0
Dushman Zamana,woman,100.5,10.05
Dushman Zamana,seema,101.0,0.7266187050359713
Dushman Zamana,vijay,1439.5,13.709523809523809
Ek Ladka Ek Ladki,niece,51.0,3.1875
Ek Ladka Ek Ladki,renu,61.666666666666664,0.4933333333333333
Geet,neha,491.0,4.307017543859649
Insaaf Ki Devi,woman,753.187373737374,12.985989202368517
Insaaf Ki Devi,sita,0.0,0.0
Insaaf Ki Devi,sadhana,72.0,6.0
Insaaf Ki Devi,sheela,2162.945454545454,40.81029159519725
Jaanam,anjali,4.666666666666666,0.19444444444444442
Jai Kaali,shikaali,467.0,5.021505376344086
Jai Kaali,girl,326.0,19.176470588235293
Jo Jeeta Wohi Sikandar,devika,431.0,4.353535353535354
Jo Jeeta Wohi Sikandar,anjali,321.33333333333337,5.44632768361582
Jo Jeeta Wohi Sikandar,daughter,55.166666666666664,7.8809523809523805
Junoon,woman,8.0,2.6666666666666665
Junoon,nita,135.0,0.9310344827586207
Kasak,divya,306.33333333333337,4.314553990610329
Khel,sulakshana,0.0,0.0
Khel,a,0.0,0.0
Khel,kamini,168.0,4.2
Khiladi,neelam,0.0,0.0
Khuda Gawah,benazir,238.61666666666667,2.18914373088685
Khuda Gawah,daughter,12528.766269841271,91.45084868497278
Meera Ka Mohan,preeti,1239.4499999999998,5.274255319148935
Meera Ka Mohan,esteem,0.0,0.0
Meera Ka Mohan,rai,0.0,0.0
Muskurahat,nandini,0.0,0.0
Nishchaiy,woman,0.0,0.0
Nishchaiy,vasudev,47.0,0.6103896103896104
Nishchaiy,renuka,303.0,3.8846153846153846
Nishchaiy,payal,0.0,0.0
Nishchaiy,parvati,0.0,0.0
Nishchaiy,daughter,18.0,2.0
Parampara,rajeshwari,26.0,0.3333333333333333
Parampara,gora,0.0,0.0
Parampara,tara,1147.2,16.62608695652174
Parampara,the,0.0,0.0
Parampara,pratap,673.0,4.005952380952381
Parasmani,a,0.0,0.0
Parasmani,woman,9.0,1.8
Parda Hai Parda,woman,336.5,21.03125
Parda Hai Parda,girl,344.0,7.020408163265306
Parda Hai Parda,maya,1140.0,7.080745341614906
Parda Hai Parda,mother,219.0,2.105769230769231
Raat,manisha,0.0,0.0
Raat,shalini,0.0,0.0
Raat,daughter,6.0,1.5
Raat,sharma,14.0,0.2857142857142857
Raju Ban Gaya Gentleman,a,0.0,0.0
Raju Ban Gaya Gentleman,sapna,20.0,0.8333333333333334
Raju Ban Gaya Gentleman,chhabria,8.0,2.0
Raju Ban Gaya Gentleman,renu,258.35238095238094,5.065732959850607
Ramayana: The Legend of Prince Rama,woman,335.0,10.151515151515152
Ramayana: The Legend of Prince Rama,mother,195.5,4.159574468085107
Rishta To Ho Aisa,seema,428.5,6.6953125
Rishta To Ho Aisa,mohini,228.16666666666666,3.51025641025641
Rishta To Ho Aisa,sharda,214.0,2.404494382022472
Rishta To Ho Aisa,daughter,0.0,0.0
Roja,roja,352.0,1.4915254237288136
Roja,shenbagam,727.1,6.991346153846154
Roja,girl,202.58333333333337,9.208333333333336
Roja,sister,422.58333333333337,10.835470085470087
Sahebzaade,laxmi,42.0,4.666666666666667
Sahebzaade,chinar,173.33333333333334,2.888888888888889
Sahebzaade,woman,171.83333333333331,11.455555555555554
Sahebzaade,sharda,619.5,5.205882352941177
Sanam Tere Hain Hum,sashi,21.0,0.16535433070866143
Sanam Tere Hain Hum,meghana,44.0,0.4782608695652174
Sapne Sajan Ke,shalini,34.33333333333333,1.2716049382716048
Sapne Sajan Ke,jyoti,12.0,0.2608695652173913
Sapne Sajan Ke,daughter,27.0,3.0
Shola Aur Shabnam,divya,120.16666666666667,1.9381720430107527
Suryavanshi,sonia,169.9,1.6495145631067962
Suryavanshi,suryalekha,470.0,2.6857142857142855
Suryavanshi,daughter,49.0,3.769230769230769
Tahalka,allah,0.0,0.0
Tahalka,rakha,127.0,3.6285714285714286
Tahalka,julie,35.0,0.9459459459459459
Tahalka,jenny,138.0,9.857142857142858
Tyagi,sujata,81.33333333333333,1.983739837398374
Tyagi,parvati,22.0,0.55
Tyagi,daughter,2428.3333333333335,60.708333333333336
Yaad Rakhegi Duniya,naina,341.5,5.420634920634921
Yaad Rakhegi Duniya,woman,124.0,13.777777777777779
Yeh Raat Phir Na Aayegi,woman,77.0,5.923076923076923
Aadmi,rekha,186.0,12.4
Aadmi Khilona Hai,punam,107.0,2.3260869565217392
Aaina,reema,58.0,0.8923076923076924
Aaina,roma,255.0,2.4056603773584904
Aaina,sister,7.0,1.0
Aashiq Awara,jyoti,24.0,1.3333333333333333
Aasoo Bane Angaarey,usha,1326.4333333333334,5.348521505376344
Aasoo Bane Angaarey,durga,39.0,0.42857142857142855
Aasoo Bane Angaarey,woman,435.1666666666667,16.117283950617285
Aasoo Bane Angaarey,girl,76.5,6.375
Aasoo Bane Angaarey,madhu,1196.3333333333333,6.537340619307832
Aasoo Bane Angaarey,mother,1255.3333333333333,9.807291666666666
Aasoo Bane Angaarey,durgadevi,238.16666666666666,2.4057239057239057
Aasoo Bane Angaarey,sister,171.66666666666666,3.366013071895425
Anari,savitri,8.0,1.6
Anari,nandini,1623.5666666666666,4.678866474543708
Baazigar,seema,449.0,3.680327868852459
Baazigar,anjali,12.0,0.26666666666666666
Baazigar,chopra,776.0,3.288135593220339
Baazigar,shobha,96.0,1.352112676056338
Baazigar,priya,413.5,2.187830687830688
Baazigar,mother,30.0,1.5789473684210527
Baazigar,karan,15.0,0.2830188679245283
Baazigar,daughter,86.66666666666667,3.3333333333333335
Badi Bahen,kiran,1017.8666666666667,12.263453815261045
Badi Bahen,shyam,617.9999999999997,10.131147540983601
Badi Bahen,shyama,249.33333333333331,1.9179487179487178
Bedardi,honey,139.0,3.3095238095238093
Bhaji on the Beach,simi,5750.4,36.86153846153846
Bhaji on the Beach,ginder,54.0,0.9818181818181818
Bhaji on the Beach,hashida,0.0,0.0
Bhookamp,satyajeet,0.0,0.0
Chandra Mukhi,chandra,92.5,3.0833333333333335
Chooriyan,simran,504.5,12.304878048780488
Chor Aur Chaand,reema,409.4000000000001,2.924285714285715
Dalaal,woman,390.5,19.525
Damini  Lightning,damini,109.0,1.2247191011235956
Damini  Lightning,girl,6.5,1.625
Damini  Lightning,gupta,71.0,3.0869565217391304
Darr,kiran,2179.666666666667,8.718666666666667
Dil Ki Baazi,nirmala,0.0,0.0
Dil Ki Baazi,aarti,56.404761904761905,2.1694139194139193
Dil Tera Aashiq,radha,209.5,4.988095238095238
Ek Hi Raasta,vikram,0.0,0.0
Gardish,bhalla,399.0,5.7
Gardish,vidya,0.0,0.0
Geetanjali,anjali,0.0,0.0
Geetanjali,geetanjali,0.0,0.0
Geetanjali,kaveri,0.0,0.0
Geetanjali,sister,66.5,6.045454545454546
Geetanjali,geeta,413.0,4.302083333333333
Gumrah,roshni,142.0,1.1639344262295082
Hasti,shanti,0.0,0.0
Hasti,neena,42.583333333333336,0.7341954022988506
Hum Hain Rahi Pyar Ke,vyjayanti,232.16666666666669,1.2482078853046596
Hum Hain Rahi Pyar Ke,daughter,82.0,4.315789473684211
Hum Hain Rahi Pyar Ke,sister,44.0,4.4
Hum Hain Rahi Pyar Ke,maya,313.3333333333333,4.413145539906103
Insaniyat Ke Devta,nisha,32.33333333333333,0.6879432624113474
Kabhi Haan Kabhi Naa,girl,315.5,6.572916666666667
Kabhi Haan Kabhi Naa,anna,511.66666666666663,2.7959927140255005
Khal-Naaikaa,anuradha,122.5,2.45
Khal-Naaikaa,jaya,166.5,2.08125
Khalnayak,mother,268.6666666666667,3.950980392156863
King Uncle,suneeta,320.66666666666663,12.826666666666664
King Uncle,sister,163.0,2.76271186440678
Kohraa,rajeshwari,55.0,0.6547619047619048
Kohraa,poonam,286.0,6.975609756097561
Kshatriya,bhavani,94.66666666666666,1.893333333333333
Kshatriya,divya,81.5,1.481818181818182
Kshatriya,suman,99.83333333333336,3.3277777777777784
Kshatriya,maheshwari,175.91666666666666,3.5901360544217686
Kshatriya,neelima,29.0,0.4603174603174603
Maya Memsaab,maya,165.0,3.0555555555555554
Muqabla,soni,139.0,3.6578947368421053
Muqabla,kala,0.0,0.0
Papeeha,woman,0.0,0.0
Pehchaan,tina,477.83333333333337,6.545662100456622
Pehla Nasha,woman,67.0,6.090909090909091
Phir Teri Kahani Yaad Aayee,pooja,271.0,1.9781021897810218
Phool,guddi,739.9999999999999,4.457831325301204
Phool Aur Angaar,sudha,37.0,0.8043478260869565
Phool Aur Angaar,sweety,64.0,1.4222222222222223
Phool Aur Angaar,arjun,34.0,0.6938775510204082
Platform,mother,330.0,6.0
Platform,woman,0.0,0.0
Prateeksha,laxmi,334.5,3.448453608247423
Prateeksha,renu,9.0,1.5
Rang,a,0.0,0.0
Rang,joshi,138.16666666666669,1.817982456140351
Rang,indu,124.0,0.775
Rang,madhav,0.0,0.0
Rang,girl,0.0,0.0
Rang,kajal,1136.8333333333335,2.5837121212121215
Rang,mother,383.0,6.719298245614035
Rang,malhotra,46.0,2.0
Rang,pooja,2102.0,6.331325301204819
Rang,suchitra,97.0,0.8738738738738738
Rang,singh,139.0,2.1384615384615384
Rang,daughter,1015.9166666666666,10.807624113475176
Rang,sister,548.8333333333334,21.953333333333333
Rudaali,mother,96.66666666666666,4.027777777777778
Rudaali,bhikni,264.5,3.0056818181818183
Rudaali,shanichari,8864.999999999998,32.71217712177121
Rudaali,mungri,51.0,3.642857142857143
Shatranj,mother,26.5,2.9444444444444446
Sir,pooja,213.83333333333334,3.6867816091954024
Sir,shobha,0.0,0.0
Tadipaar,namkeen,196.0,4.0
Tahqiqaat,mary,145.0,1.3679245283018868
Mahakaal,woman,32.0,5.333333333333333
Mahakaal,anita,129.5,1.773972602739726
Waqt Hamara Hai,mamta,280.5,7.381578947368421
Zakhmo Ka Hisaab,bindiya,4.0,1.3333333333333333
Aatank,suzy,0.0,0.0
Agni Sakshi,madhu,260.5,1.8216783216783217
Agni Sakshi,shubangi,516.5,2.235930735930736
Aisi Bhi Kya Jaldi Hai,simran,576.5,2.6566820276497696
Aisi Bhi Kya Jaldi Hai,daughter,32.0,2.4615384615384617
Aisi Bhi Kya Jaldi Hai,nisha,432.0,5.538461538461538
Army,singh,217.0,14.466666666666667
Army,geeta,686.0,10.088235294117647
Army,arjun,29.5,0.5363636363636364
Aur Ek Prem Kahani,mother,69.16666666666666,5.763888888888888
Aur Ek Prem Kahani,daughter,97.0,5.705882352941177
Bambai Ka Babu,kajol,228.0,13.411764705882353
Bambai Ka Babu,vikram,286.0,6.355555555555555
Bambai Ka Babu,neha,281.5,2.5825688073394497
Bambai Ka Babu,daughter,7.0,1.1666666666666667
Wazir,ruhana,99.0,2.020408163265306
Wazir,nina,555.1666666666667,11.565972222222223
Chalk n Duster,vidya,470.66666666666663,3.765333333333333
Chalk n Duster,jyoti,281.0,4.532258064516129
Chalk n Duster,kamini,341.8333333333333,6.330246913580247
Airlift,amrita,66.33333333333333,1.5793650793650793
Bhishma,paro,101.0,3.15625
Kyaa Kool Hain Hum 3,karjatiya,16.0,0.35555555555555557
Kyaa Kool Hain Hum 3,woman,119.0,9.916666666666666
Chaahat,reshma,36.0,0.34285714285714286
Chaahat,pooja,25.166666666666664,0.37562189054726364
Chaahat,girl,65.5,5.038461538461538
Saala Khadoos,luxmi,57.0,4.384615384615385
Saala Khadoos,woman,0.0,0.0
Saala Khadoos,lakshmi,623.3333333333333,10.935672514619881
Saala Khadoos,madhi,1067.6666666666667,3.0245514636449484
Saala Khadoos,sister,448.0,16.0
Sanam Teri Kasam,saru,3344.4,5.266771653543307
Sanam Teri Kasam,parthasaarthy,244.5,4.075
Sanam Teri Kasam,mother,756.1999999999999,29.084615384615383
Sanam Teri Kasam,saraswati,0.0,0.0
Sanam Teri Kasam,daughter,243.5,5.411111111111111
Ghayal Once Again,riya,45.5,1.6851851851851851
Ghayal Once Again,daughter,156.33333333333334,2.949685534591195
Fitoor,noor,18998.166666666668,72.2363751584284
Fitoor,daughter,278.66666666666663,19.9047619047619
Sanam Re,shruti,0.0,0.0
Sanam Re,girl,730.5,16.233333333333334
