movieTitle_year,singer_name,gender,song_count
Ulta Seedha_1985,Kishore Kumar,MALE,3
Ulta Seedha_1985,Asha Bhosle,FEMALE,2
Ulta Seedha_1985,Lata Mangeshkar,FEMALE,1
Uttarayan (film)_1985,Encounter: The Killing,UNKNOWN,1
Uttarayan (film)_1985,Ravindra Sathe,MALE,1
Wafadaar_1985,Kishore Kumar,MALE,2
Wafadaar_1985,Asha Bhosle,FEMALE,3
Wafadaar_1985,Bappi Lahiri,MALE,1
Wafadaar_1985,S. Janaki,FEMALE,1
Wafadaar_1985,Vani Jairam,FEMALE,1
Wafadaar_1985,Mohammed Aziz,UNKNOWN,1
Yaadon Ki Kasam_1985,Lata Mangeshkar,FEMALE,1
Yaadon Ki Kasam_1985,Suresh Wadkar,MALE,3
Yaadon Ki Kasam_1985,Shabbir Kumar,UNKNOWN,1
Yaadon Ki Kasam_1985,Anuradha Paudwal,FEMALE,1
Yudh (film)_1985,Lata Mangeshkar,FEMALE,1
Yudh (film)_1985,Sadhana Sargam,FEMALE,1
Yudh (film)_1985,Amit Kumar,FEMALE,4
Yudh (film)_1985,Shailendra Singh (singer),MALE,1
Yudh (film)_1985,Asha Bhosle,FEMALE,2
Yudh (film)_1985,Mahendra Kapoor,MALE,1
Yudh (film)_1985,Alka Yagnik,FEMALE,1
Yudh (film)_1985,Kishore Kumar,MALE,1
Zabardast_1985,Kishore Kumar,MALE,4
Zabardast_1985,Asha Bhosle,FEMALE,4
Zabardast_1985,Rahul Dev Burman,MALE,1
Zamana (1985 film)_1985,Kishore Kumar,MALE,7
Zamana (1985 film)_1985,Asha Bhonsle,FEMALE,1
Zamana (1985 film)_1985,Zamana (1985 film),UNKNOWN,1
Zamana (1985 film)_1985,Mohammed Aziz,UNKNOWN,1
Zamana (1985 film)_1985,Hariharan (singer),MALE,1
Zamana (1985 film)_1985,Ahmed Youssif,UNKNOWN,1
Baahubali 2: The Conclusion_2017,Daler Mehndi,MALE,1
Baahubali 2: The Conclusion_2017,M. M. Keeravani,MALE,1
Baahubali 2: The Conclusion_2017,Baahubali 2: The Conclusion,UNKNOWN,2
Baahubali 2: The Conclusion_2017,Deepu,MALE,1
Baahubali 2: The Conclusion_2017,Sony,UNKNOWN,1
Baahubali 2: The Conclusion_2017,T. Sreenidhi,FEMALE,1
Baahubali 2: The Conclusion_2017,Naga Kala Bhairava,UNKNOWN,2
Raees (film)_2017,Pavni Pandey,FEMALE,1
Raees (film)_2017,Arijit Singh,MALE,1
Raees (film)_2017,Harshdeep Kaur,UNKNOWN,1
Raees (film)_2017,Sukhwinder Singh,MALE,1
Raees (film)_2017,Bhoomi Trivedi,UNKNOWN,1
Raees (film)_2017,Mika Singh,UNKNOWN,1
Raees (film)_2017,Ram Sampath,MALE,1
Raees (film)_2017,KK (singer),MALE,1
Raees (film)_2017,24 (Indian TV series season 2),UNKNOWN,1
Raees (film)_2017,Shreya Ghoshal,FEMALE,1
Raees (film)_2017,Sonu Nigam,MALE,1
Jolly LLB 2_2017,Nindy Kaur,FEMALE,1
Jolly LLB 2_2017,Jubin Nautiyal,MALE,1
Jolly LLB 2_2017,Neeti Mohan,FEMALE,1
Jolly LLB 2_2017,Meet Bros,UNKNOWN,1
Jolly LLB 2_2017,Earl Edgar,MALE,1
Jolly LLB 2_2017,Sukhwinder Singh,MALE,1
Jolly LLB 2_2017,Ghulam Mustafa Khan (singer),MALE,2
Badrinath Ki Dulhania_2017,Amaal Mallik,MALE,2
Badrinath Ki Dulhania_2017,Shreya Ghoshal,FEMALE,1
Badrinath Ki Dulhania_2017,Arijit Singh,MALE,1
Badrinath Ki Dulhania_2017,Akhil Sachdeva,UNKNOWN,2
Badrinath Ki Dulhania_2017,Gujjubhai the Great,UNKNOWN,1
Badrinath Ki Dulhania_2017,Dev Negi,MALE,1
Badrinath Ki Dulhania_2017,Neha Kakkar,FEMALE,1
Badrinath Ki Dulhania_2017,Monali Thakur,FEMALE,1
Badrinath Ki Dulhania_2017,Ikka Singh,MALE,1
Badrinath Ki Dulhania_2017,Rajnigandha Shekhawat,FEMALE,1
Badrinath Ki Dulhania_2017,Badshah,MALE,1
Badrinath Ki Dulhania_2017,Bappi Lahiri,MALE,2
Badrinath Ki Dulhania_2017,Anuradha Paudwal,FEMALE,1
Badrinath Ki Dulhania_2017,Badshah (rapper),MALE,1
Badrinath Ki Dulhania_2017,Alia Bhatt,FEMALE,1
Kaabil_2017,Jubin Nautiyal,MALE,4
Kaabil_2017,Palak Muchhal,FEMALE,1
Kaabil_2017,Raftaar (singer),MALE,1
Kaabil_2017,Dev.D,UNKNOWN,1
Kaabil_2017,Vishal Dadlani,MALE,1
Hindi Medium (film)_2017,Guru Randhawa,MALE,1
Hindi Medium (film)_2017,Atif Aslam,MALE,1
Hindi Medium (film)_2017,Sukhbir (musician),MALE,1
Hindi Medium (film)_2017,Ikka Singh,MALE,1
Hindi Medium (film)_2017,Hindi Medium (film),UNKNOWN,1
Hindi Medium (film)_2017,Main Naa Bhoolungi,FEMALE,1
Aag Hi Aag_1987,Asha Bhosle,FEMALE,3
Aag Hi Aag_1987,Shabbir Kumar,UNKNOWN,3
Aag Hi Aag_1987,Lata Mangeshkar,FEMALE,3
Aag Hi Aag_1987,Shailendra Singh (singer),MALE,1
Aag Hi Aag_1987,Meghana,UNKNOWN,1
Half Girlfriend (film)_2017,Ash King,MALE,1
Half Girlfriend (film)_2017,Shashaa Tirupati,FEMALE,2
Half Girlfriend (film)_2017,Farhan Saeed,MALE,2
Half Girlfriend (film)_2017,Shreya Ghoshal,FEMALE,1
Half Girlfriend (film)_2017,Rahul Mishra,MALE,1
Half Girlfriend (film)_2017,Arijit Singh,MALE,2
Half Girlfriend (film)_2017,Hamari Adhuri Kahani,UNKNOWN,1
Half Girlfriend (film)_2017,Half Girlfriend (film),UNKNOWN,4
Half Girlfriend (film)_2017,Veronica Mehta,UNKNOWN,2
Half Girlfriend (film)_2017,Mithoon,MALE,1
Half Girlfriend (film)_2017,Shraddha Kapoor,FEMALE,1
Aaj (1987 film)_1987,Jagjit Singh,MALE,3
Aaj (1987 film)_1987,Chitra Singh,FEMALE,2
Naam Shabana_2017,Shreya Ghoshal,FEMALE,1
Naam Shabana_2017,Sunidhi Chauhan,FEMALE,1
Naam Shabana_2017,Sukriti Kakar,UNKNOWN,1
Naam Shabana_2017,Rochak Kohli,MALE,1
Naam Shabana_2017,Aditi Singh Sharma,FEMALE,1
Sachin: A Billion Dreams_2017,A.R. Rahman,MALE,1
Sachin: A Billion Dreams_2017,Sukhwinder Singh,MALE,1
Sachin: A Billion Dreams_2017,Kaly,UNKNOWN,1
Sachin: A Billion Dreams_2017,A. R. Ameen,MALE,1
Sachin: A Billion Dreams_2017,Tujhyat Jeev Rangala,UNKNOWN,1
Phillauri (film)_2017,Hariharan discography,MALE,2
Phillauri (film)_2017,Mika Singh,UNKNOWN,1
Phillauri (film)_2017,Jasleen Royal,FEMALE,2
Phillauri (film)_2017,Pavni Pandey,FEMALE,1
Phillauri (film)_2017,Nakash Aziz,MALE,1
Phillauri (film)_2017,Diljit Dosanjh,MALE,2
Phillauri (film)_2017,Kattingeri Krishna Hebbar,UNKNOWN,1
Phillauri (film)_2017,Sa Re Ga Ma Pa 2012,UNKNOWN,1
Apne Apne_1987,Lata Mangeshkar,FEMALE,2
Apne Apne_1987,Suresh Wadkar,MALE,1
Apne Apne_1987,Amit Kumar,FEMALE,2
Apne Apne_1987,Asha Bhosle,FEMALE,3
Apne Apne_1987,R. D. Burman,MALE,1
Aulad (1987 film)_1987,Mohammed Aziz,UNKNOWN,2
Aulad (1987 film)_1987,Kavita Krishnamurthy,FEMALE,4
Aulad (1987 film)_1987,Usha Mangeshkar,FEMALE,1
Aulad (1987 film)_1987,Kishore Kumar,MALE,1
Ok Jaanu_2017,A. R. Rahman,MALE,3
Ok Jaanu_2017,Jaya Super Singer South India,UNKNOWN,1
Ok Jaanu_2017,Jubin Nautiyal,MALE,1
Ok Jaanu_2017,Shashaa Tirupati,FEMALE,3
Ok Jaanu_2017,Badshah,MALE,1
Ok Jaanu_2017,Tanishk Bagchi,MALE,1
Ok Jaanu_2017,Arijit Singh,MALE,1
Ok Jaanu_2017,Arjun Chandy,MALE,1
Ok Jaanu_2017,Neeti Mohan,FEMALE,1
Ok Jaanu_2017,Ok Jaanu,UNKNOWN,1
Ok Jaanu_2017,Hard Kaur,UNKNOWN,1
Ok Jaanu_2017,Aaryan Dinesh Kanagaratnam,UNKNOWN,1
Ok Jaanu_2017,Kaly,UNKNOWN,1
Ok Jaanu_2017,Zor Ka Jhatka: Total Wipeout,MALE,1
Ok Jaanu_2017,Goyenda Ginni,UNKNOWN,1
Ok Jaanu_2017,Jonita Gandhi,FEMALE,1
Ok Jaanu_2017,Nakash Aziz,MALE,1
Ok Jaanu_2017,A. R. Ameen,MALE,1
Awam (film)_1987,Asha Bhosle,FEMALE,2
Awam (film)_1987,Mahendra Kapoor,MALE,2
Coffee with D_2017,Anu Malik,MALE,1
Coffee with D_2017,Shaan (singer),MALE,2
Coffee with D_2017,Shabab Sabri,UNKNOWN,1
Coffee with D_2017,Aakanksha Sharma,FEMALE,1
Hind Ka Napak Ko Jawab: MSG Lion Heart 2_2017,Gurmeet Ram Rahim Singh,MALE,4
Hind Ka Napak Ko Jawab: MSG Lion Heart 2_2017,Amarpreet Singh Kale,MALE,1
Besahara_1987,Anuradha Paudwal,FEMALE,2
Besahara_1987,Baba Sehgal,MALE,1
Runningshaadi.com_2017,Bappi Lahiri,MALE,1
Runningshaadi.com_2017,Kalpana Patowary,FEMALE,1
Runningshaadi.com_2017,Pani Da Rang,UNKNOWN,1
Runningshaadi.com_2017,Labh Janjua,MALE,1
Runningshaadi.com_2017,Sanam Puri,UNKNOWN,1
Runningshaadi.com_2017,Sonu Kakkar,UNKNOWN,1
Runningshaadi.com_2017,Jubin Nautiyal,MALE,2
Runningshaadi.com_2017,Anupam Roy,MALE,1
Runningshaadi.com_2017,Hamsika Iyer,FEMALE,1
Dacait_1987,Suresh Wadkar,MALE,3
Dacait_1987,Asha Bhosle,FEMALE,3
Dacait_1987,Kishore Kumar,MALE,1
Dacait_1987,Shabbir Kumar,UNKNOWN,1
Dacait_1987,Lata Mangeshkar,FEMALE,1
Dadagiri (film)_1987,Anup Jalota,UNKNOWN,2
Dadagiri (film)_1987,Anu Malik,MALE,1
Dadagiri (film)_1987,Dadagiri (film),UNKNOWN,2
Dadagiri (film)_1987,Shabbir Kumar,UNKNOWN,2
Dadagiri (film)_1987,Anuradha Paudwal,FEMALE,6
Irada (2017 film)_2017,Harshdeep Kaur,UNKNOWN,1
Irada (2017 film)_2017,Shabab Sabri,UNKNOWN,1
Dak Bangla (film)_1987,Mohammed Aziz,UNKNOWN,1
Dak Bangla (film)_1987,Asha Bhosle,FEMALE,2
Dak Bangla (film)_1987,Bappi Lahiri,MALE,1
Rangoon (2017 film)_2017,Sunidhi Chauhan,FEMALE,2
Rangoon (2017 film)_2017,Arijit Singh,MALE,2
Rangoon (2017 film)_2017,Rekha Bhardwaj,FEMALE,5
Rangoon (2017 film)_2017,Sukhwinder Singh,MALE,2
Rangoon (2017 film)_2017,KK (singer),MALE,1
Rangoon (2017 film)_2017,Kunal Ganjawala,MALE,1
Rangoon (2017 film)_2017,Instrumental,UNKNOWN,1
Rangoon (2017 film)_2017,Dominique Cerejo,FEMALE,1
Rangoon (2017 film)_2017,India Elements,UNKNOWN,1
Wedding Anniversary (2017 film)_2017,Rashid Khan (musician),MALE,1
Wedding Anniversary (2017 film)_2017,Abhishek Ray,MALE,2
Wedding Anniversary (2017 film)_2017,Numbers in Action,UNKNOWN,1
Wedding Anniversary (2017 film)_2017,Rasm E Duniya,UNKNOWN,1
Wedding Anniversary (2017 film)_2017,Bhoomi Trivedi,UNKNOWN,2
Wedding Anniversary (2017 film)_2017,International School of Information Management,UNKNOWN,1
Daku Hasina_1987,Suresh Wadkar,MALE,1
Daku Hasina_1987,Alka Yagnik,FEMALE,1
Daku Hasina_1987,Asha Bhosle,FEMALE,1
Daku Hasina_1987,Sadhu Aur Shaitaan,UNKNOWN,1
Daku Hasina_1987,Abida Parveen,FEMALE,1
Daku Hasina_1987,Fuzuli,MALE,1
Dance Dance (film)_1987,Alisha Chinai,UNKNOWN,8
Dance Dance (film)_1987,Vijay Benedict,FEMALE,5
Dance Dance (film)_1987,Sarika Kapoor,UNKNOWN,1
Dance Dance (film)_1987,Khoon Ka Badla Khoon,UNKNOWN,1
Dance Dance (film)_1987,Bappi Lahiri,MALE,1
Daraar_1987,Kumar Sanu,MALE,3
Daraar_1987,Alka Yagnik,FEMALE,6
Daraar_1987,Abhijeet Bhattacharya,MALE,2
Daraar_1987,Sadhana Sargam,FEMALE,1
Daraar_1987,Udit Narayan,MALE,2
Daraar_1987,Shankar Mahadevan,MALE,1
Daraar_1987,Kavita Krishnamurthy,FEMALE,1
Jeena isi Ka Naam Hai (film)_2017,KK (singer),MALE,1
Jeena isi Ka Naam Hai (film)_2017,Shilpa Rao,FEMALE,1
Jeena isi Ka Naam Hai (film)_2017,Ash King,MALE,1
Jeena isi Ka Naam Hai (film)_2017,Ankit Tiwari,MALE,1
Jeena isi Ka Naam Hai (film)_2017,Swati Sharma,FEMALE,1
Jeena isi Ka Naam Hai (film)_2017,Akriti Kakkar,UNKNOWN,1
Jeena isi Ka Naam Hai (film)_2017,Jeena Isi Ka Naam Hai (film),UNKNOWN,1
Jeena isi Ka Naam Hai (film)_2017,Poley Poley Urey Mon,UNKNOWN,1
Jeena isi Ka Naam Hai (film)_2017,Ikka Singh,MALE,1
Jeena isi Ka Naam Hai (film)_2017,Qasba Colony,UNKNOWN,1
Deewana Tere Naam Ka_1987,Shabbir Kumar,UNKNOWN,2
Deewana Tere Naam Ka_1987,Asha Bhosle,FEMALE,3
Deewana Tere Naam Ka_1987,Deewana Tere Naam Ka,UNKNOWN,3
Deewana Tere Naam Ka_1987,Instrumental,UNKNOWN,2
Deewana Tere Naam Ka_1987,Shailendra Singh (singer),MALE,1
Deewana Tere Naam Ka_1987,Mahendra Kapoor,MALE,2
Deewana Tere Naam Ka_1987,Usha Mangeshkar,FEMALE,1
Deewana Tere Naam Ka_1987,Pandit Aur Pathan,UNKNOWN,1
Aa Gaya Hero_2017,Mika Singh,UNKNOWN,2
Aa Gaya Hero_2017,Meet Bros,UNKNOWN,1
Aa Gaya Hero_2017,Andarmahal,UNKNOWN,2
Aa Gaya Hero_2017,hn,UNKNOWN,3
Aa Gaya Hero_2017,Poorvi Koutish,UNKNOWN,1
Aa Gaya Hero_2017,Swati Sharma,FEMALE,1
Dil Tujhko Diya_1987,Lata Mangeshkar,FEMALE,2
Dil Tujhko Diya_1987,Kishore Kumar,MALE,2
Dil Tujhko Diya_1987,Asha Bhosle,FEMALE,2
Machine (2017 film)_2017,Shashaa Tirupati,FEMALE,2
Machine (2017 film)_2017,Thodi Thodi Si Manmaaniyan,UNKNOWN,2
Machine (2017 film)_2017,Ikka Singh,MALE,4
Machine (2017 film)_2017,Nakash Aziz,MALE,1
Machine (2017 film)_2017,Jasmine Sandlas,FEMALE,2
Machine (2017 film)_2017,Rajveer Singh,UNKNOWN,1
Machine (2017 film)_2017,Jubin Nautiyal,MALE,1
Machine (2017 film)_2017,Udit Narayan,MALE,1
Machine (2017 film)_2017,Neha Kakkar,FEMALE,1
Diljalaa_1987,Asha Bhosle,FEMALE,3
Diljalaa_1987,Kishore Kumar,MALE,3
Diljalaa_1987,Lata Mangeshkar,FEMALE,1
Mirza Juuliet_2017,Asees Kaur,FEMALE,2
Mirza Juuliet_2017,Javed Bashir,UNKNOWN,2
Mirza Juuliet_2017,Javed Ali,MALE,2
Ek Ladki Badnaam Si_1987,Asha Bhosle,FEMALE,4
Ek Ladki Badnaam Si_1987,Biren Mookerjee,UNKNOWN,1
Ek Ladki Badnaam Si_1987,Kishore Kumar,MALE,1
Hawalaat_1987,Shailendra Singh (singer),MALE,2
Hawalaat_1987,Mohammed Aziz,UNKNOWN,1
Hawalaat_1987,Asha Bhosle,FEMALE,3
Hawalaat_1987,Lata Mangeshkar,FEMALE,1
Hawalaat_1987,Dalip Tahil,MALE,1
Hifazat (1987 film)_1987,R D Burman,MALE,1
Hifazat (1987 film)_1987,Anuradha Paudwal,FEMALE,1
Hifazat (1987 film)_1987,Mohammed Aziz,UNKNOWN,1
Hifazat (1987 film)_1987,Asha Bhosle,FEMALE,3
Hifazat (1987 film)_1987,S. P. Balasubramaniam,MALE,1
Hifazat (1987 film)_1987,Suresh Wadkar,MALE,1
Begum Jaan_2017,Asha Bhosle,FEMALE,1
Begum Jaan_2017,Sonu Nigam,MALE,1
Begum Jaan_2017,Rahat Fateh Ali Khan,MALE,1
Begum Jaan_2017,Kalpana Patowary,FEMALE,1
Begum Jaan_2017,Aayat (song),UNKNOWN,1
Begum Jaan_2017,Shreya Ghoshal,FEMALE,2
Begum Jaan_2017,Anmol Malik,UNKNOWN,1
Begum Jaan_2017,Kavita Seth,FEMALE,1
Begum Jaan_2017,Arijit Singh,MALE,2
Himmat Aur Mehanat_1987,Mohammed Aziz,UNKNOWN,1
Himmat Aur Mehanat_1987,Asha Bhosle,FEMALE,5
Himmat Aur Mehanat_1987,Kishore Kumar,MALE,2
Noor (film)_2017,Armaan Malik,UNKNOWN,1
Noor (film)_2017,Tulsi Kumar,UNKNOWN,2
Noor (film)_2017,Amaal Mallik,MALE,1
Noor (film)_2017,Half Girlfriend (film),UNKNOWN,2
Noor (film)_2017,Sukriti Kakar,UNKNOWN,1
Noor (film)_2017,Prakriti Kakar,FEMALE,1
Noor (film)_2017,Diljit Dosanjh,MALE,1
Noor (film)_2017,Badshah,MALE,1
Noor (film)_2017,Sonakshi Sinha,FEMALE,1
Noor (film)_2017,Sonu Nigam,MALE,1
Maatr_2017,Rahat Fateh Ali Khan,MALE,2
Hiraasat_1987,Alka Yagnik,FEMALE,1
Hiraasat_1987,Kishore Kumar,MALE,3
Hiraasat_1987,Asha Bhosle,FEMALE,3
Meri Pyaari Bindu_2017,Nakash Aziz,MALE,1
Meri Pyaari Bindu_2017,Jonita Gandhi,FEMALE,1
Meri Pyaari Bindu_2017,Arijit Singh,MALE,1
Meri Pyaari Bindu_2017,Parineeti Chopra,FEMALE,2
Meri Pyaari Bindu_2017,Clinton Cerejo,UNKNOWN,1
Meri Pyaari Bindu_2017,Dominique Cerejo,FEMALE,1
Meri Pyaari Bindu_2017,Monali Thakur,FEMALE,1
Meri Pyaari Bindu_2017,Jigar Saraiya,UNKNOWN,1
Meri Pyaari Bindu_2017,Sanah Moidutty,FEMALE,1
Meri Pyaari Bindu_2017,Sonu Nigam,MALE,1
Meri Pyaari Bindu_2017,Ayushmann Khurrana,MALE,1
Hukumat_1987,Alka Yagnik,FEMALE,3
Hukumat_1987,Kavita Krishnamurthy,FEMALE,4
Hukumat_1987,Mohammed Aziz,UNKNOWN,2
Hukumat_1987,Shabbir Kumar,UNKNOWN,2
Sarkar 3_2017,Mika Singh,UNKNOWN,1
Sarkar 3_2017,Sukhwinder Singh,MALE,3
Sarkar 3_2017,Amitabh Bachchan,MALE,1
Sarkar 3_2017,Kailash Kher,MALE,1
Sarkar 3_2017,Komal Aran Atariya,UNKNOWN,2
Sarkar 3_2017,Navraj Hans,MALE,1
Sarkar 3_2017,Adarsh Housing Society scam,UNKNOWN,1
Sarkar 3_2017,Niladri Kumar,UNKNOWN,1
Ijaazat_1987,Mera Kuchh Saamaan,FEMALE,1
Jattu Engineer_2017,Gurmeet Ram Rahim Singh,MALE,2
Thodi Thodi Si Manmaaniyan_2017,Thodi Thodi Si Manmaaniyan,UNKNOWN,3
Thodi Thodi Si Manmaaniyan_2017,Nikhil D'Souza,MALE,1
Thodi Thodi Si Manmaaniyan_2017,Siddharth Basrur,MALE,1
Imaandaar_1987,Suresh Wadkar,MALE,7
Imaandaar_1987,Asha Bhosle,FEMALE,3
Imaandaar_1987,Kishore Kumar,MALE,2
Imaandaar_1987,E,UNKNOWN,1
Inaam Dus Hazaar_1987,Asha Bhosle,FEMALE,3
Inaam Dus Hazaar_1987,Kishore Kumar,MALE,3
Inaam Dus Hazaar_1987,Anuradha Paudwal,FEMALE,1
Hanuman Da' Damdaar_2017,Hanuman: Da' Damdaar,UNKNOWN,3
Hanuman Da' Damdaar_2017,Malayalee House,UNKNOWN,1
Hanuman Da' Damdaar_2017,Taher Saifuddin,MALE,1
Hanuman Da' Damdaar_2017,Swanand Kirkire,MALE,1
Hanuman Da' Damdaar_2017,Meenal Jain,FEMALE,1
Hanuman Da' Damdaar_2017,Arhaan Khan,MALE,1
Insaaf (1987 film)_1987,Alisha Chinai,UNKNOWN,1
Insaaf (1987 film)_1987,Anuradha Paudwal,FEMALE,3
Insaaf (1987 film)_1987,Mohammed Aziz,UNKNOWN,1
Sweetiee Weds NRI_2017,Armaan Malik,UNKNOWN,2
Sweetiee Weds NRI_2017,Prakriti Kakar,FEMALE,1
Sweetiee Weds NRI_2017,Atif Aslam,MALE,2
Sweetiee Weds NRI_2017,Palak Muchhal,FEMALE,4
Sweetiee Weds NRI_2017,Jasbir Jassi,MALE,1
Sweetiee Weds NRI_2017,India's Raw Star,UNKNOWN,1
Sweetiee Weds NRI_2017,KD Hang Tuah,UNKNOWN,1
Sweetiee Weds NRI_2017,Shahid Mallya,MALE,1
Sweetiee Weds NRI_2017,Arijit Singh,MALE,2
Sweetiee Weds NRI_2017,Raju Patel,UNKNOWN,1
Insaf Ki Pukar_1987,Kishore Kumar,MALE,3
Insaf Ki Pukar_1987,Kavita Krishnamurthy,FEMALE,2
Insaf Ki Pukar_1987,Mohammed Aziz,UNKNOWN,2
Insaf Ki Pukar_1987,Anuradha Paudwal,FEMALE,2
Raabta (film)_2017,Arijit Singh,MALE,4
Raabta (film)_2017,Nikhita Gandhi,FEMALE,1
Raabta (film)_2017,Diljit Dosanjh,MALE,1
Raabta (film)_2017,Raftaar (rapper),MALE,1
Raabta (film)_2017,India's Raw Star,UNKNOWN,1
Raabta (film)_2017,Aayat (song),UNKNOWN,2
Raabta (film)_2017,Meet Bros,UNKNOWN,1
Raabta (film)_2017,Neha Kakkar,FEMALE,1
Raabta (film)_2017,Atif Aslam,MALE,1
Raabta (film)_2017,Jubin Nautiyal,MALE,1
Insaniyat Ke Dushman_1987,Suresh Wadkar,MALE,3
Insaniyat Ke Dushman_1987,Shabbir Kumar,UNKNOWN,2
Insaniyat Ke Dushman_1987,Asha Bhosle,FEMALE,3
Behen Hogi Teri_2017,Arijit Singh,MALE,1
Behen Hogi Teri_2017,Raftaar (rapper),MALE,1
Behen Hogi Teri_2017,Juggy D,UNKNOWN,1
Behen Hogi Teri_2017,Shivi,UNKNOWN,1
Behen Hogi Teri_2017,Thodi Thodi Si Manmaaniyan,UNKNOWN,1
Behen Hogi Teri_2017,Behen Hogi Teri (film),FEMALE,3
Behen Hogi Teri_2017,Pawni Pandey,FEMALE,2
Behen Hogi Teri_2017,Half Girlfriend (film),UNKNOWN,3
Behen Hogi Teri_2017,Ek Shringaar-Swabhiman,MALE,1
Behen Hogi Teri_2017,G. Parry,MALE,1
Behen Hogi Teri_2017,Asees Kaur,FEMALE,1
Itihaas (1987 film)_1987,Kavita Krishnamurthy,FEMALE,1
Itihaas (1987 film)_1987,K. J. Yesudas,MALE,1
Itihaas (1987 film)_1987,Asha Bhosle,FEMALE,3
Itihaas (1987 film)_1987,Shabbir Kumar,UNKNOWN,2
Itihaas (1987 film)_1987,Suresh Wadkar,MALE,1
Jaan Hatheli Pe_1987,Anuradha Paudwal,FEMALE,2
Jaan Hatheli Pe_1987,Anup Jalota,UNKNOWN,1
Jaan Hatheli Pe_1987,Alka Yagnik,FEMALE,1
Jaan Hatheli Pe_1987,Shabbir Kumar,UNKNOWN,1
Jaan Hatheli Pe_1987,Kishore Kumar,MALE,1
Jaan Hatheli Pe_1987,Asha Bhosle,FEMALE,1
Jaan Hatheli Pe_1987,Lata Mangeshkar,FEMALE,1
Jaan Hatheli Pe_1987,Suresh Wadkar,MALE,1
G Kutta Se_2017,South African Class H 4-10-2T,UNKNOWN,1
G Kutta Se_2017,194445 Swedish football Division 3,UNKNOWN,1
Guest Iin London_2017,Raghav Sachar,UNKNOWN,1
Guest Iin London_2017,Yoddha (2014 film),UNKNOWN,1
Jalwa_1987,Sharon Prabhakar,UNKNOWN,1
Jalwa_1987,Alisha Chinai,UNKNOWN,1
Jalwa_1987,Alka Yagnik,FEMALE,2
Jalwa_1987,Remo,UNKNOWN,3
Jalwa_1987,Kavita Krishnamurthy,FEMALE,1
Jalwa_1987,Purnima,UNKNOWN,1
Bank Chor_2017,Kailash Kher,MALE,1
Bank Chor_2017,Ambili,FEMALE,1
Bank Chor_2017,Rochak Kohli,MALE,1
Bank Chor_2017,Divine (rapper),MALE,1
Bank Chor_2017,Desi hip hop,UNKNOWN,1
Bank Chor_2017,Nakash Aziz,MALE,1
Tubelight (film)_2017,Kamaal Khan,UNKNOWN,3
Tubelight (film)_2017,Amit Mishra (Singer),MALE,2
Tubelight (film)_2017,Nakash Aziz,MALE,1
Tubelight (film)_2017,Dev Negi,MALE,1
Tubelight (film)_2017,Subgiant (band),UNKNOWN,1
Tubelight (film)_2017,Rahat Fateh Ali Khan,MALE,1
Tubelight (film)_2017,Atif Aslam,MALE,1
Tubelight (film)_2017,Jubin Nautiyal,MALE,1
Tubelight (film)_2017,KK (singer),MALE,1
Tubelight (film)_2017,Javed Ali,MALE,1
Tubelight (film)_2017,Shafqat Amanat Ali,MALE,1
Tubelight (film)_2017,Papon,MALE,1
Kamagni_1987,Suresh Wadkar,MALE,2
Kamagni_1987,Asha Bhosle,FEMALE,2
Kamagni_1987,Anuradha Paudwal,FEMALE,1
Kamagni_1987,Sharon Prabhakar,UNKNOWN,1
Mom (film)_2017,A. R. Rahman,MALE,1
Mom (film)_2017,Shashaa Tirupati,FEMALE,2
Mom (film)_2017,Sukhwinder Singh,MALE,1
Mom (film)_2017,Jonita Gandhi,FEMALE,1
Mom (film)_2017,MTV Unplugged (India),UNKNOWN,2
Mom (film)_2017,Suzanne D'Mello,FEMALE,1
Mom (film)_2017,Raja Kumari,FEMALE,1
Mom (film)_2017,Darshana KT,FEMALE,1
Mom (film)_2017,Mom (film),UNKNOWN,1
Kaash_1987,Kishore Kumar,MALE,3
Kaash_1987,Mohammad Aziz,UNKNOWN,1
Kaash_1987,Asha Bhosle,FEMALE,1
Kaash_1987,Mehmood Ali,MALE,1
Kaash_1987,Mohammed Aziz,UNKNOWN,1
Kaash_1987,Kaun Kare Kurbanie,UNKNOWN,1
Kaash_1987,Anupama Deshpande,FEMALE,1
Kaash_1987,Sadhana Sargam,FEMALE,1
Jagga Jasoos_2017,Arijit Singh,MALE,3
Jagga Jasoos_2017,Nikhita Gandhi,FEMALE,1
Jagga Jasoos_2017,Amit Mishra (singer),MALE,1
Jagga Jasoos_2017,Balak Aur Janwar,UNKNOWN,1
Kalyug Aur Ramayan_1987,Lata Mangeshkar,FEMALE,1
Kalyug Aur Ramayan_1987,Mahendra Kapoor,MALE,3
Kalyug Aur Ramayan_1987,Asha Bhosle,FEMALE,2
Kalyug Aur Ramayan_1987,Kalyug Aur Ramayan,UNKNOWN,1
Kalyug Aur Ramayan_1987,Sadhana Sargam,FEMALE,1
Kalyug Aur Ramayan_1987,Nitin Mukesh,MALE,1
Munna Michael_2017,Siddharth Mahadevan,MALE,1
Munna Michael_2017,Amit Mishra (Singer),MALE,1
Munna Michael_2017,Antara Mitra,UNKNOWN,1
Munna Michael_2017,Sunidhi Chauhan,FEMALE,2
Munna Michael_2017,Munna Michael,UNKNOWN,4
Munna Michael_2017,Brijesh Shandilya,UNKNOWN,1
